TransactionID,Region,GeoZone,DeliveryDistance,DeliveryTime,ShippingMethod,LocalTaxRate,OrderValue,ProductCategory,CustomerID,WarehouseID,DeliveryStatus,DeliveryDate,OrderDate,DeliveryPartner,ShippingCost,HandlingFee,IsGift,GiftWrap,CustomerRegion
TXN007065,West,Urban,28.31,6,Same Day,0.1,262.05,Home,CUST00270,WH030,Delayed,2022-04-27,2022-10-27,Local,40.81,10.67,False,False,East
TXN007066,South,Rural,6.06,14,Standard,0.08,508.05,Books,CUST02201,WH033,Delayed,2023-10-24,2022-05-23,FedEx,46.88,18.84,False,True,South
TXN007067,South,Suburban,93.27,4,Express,0.12,779.56,Clothing,CUST00239,WH041,Delayed,2022-02-02,2023-06-20,DHL,35.09,16.55,True,True,South
TXN007068,East,Urban,63.19,14,Express,0.11,57.18,Clothing,CUST01523,WH048,Delivered,2022-10-15,2023-03-21,UPS,43.59,3.07,True,True,North
TXN007069,North,Urban,19.3,4,Express,0.14,524.49,Clothing,CUST00148,WH008,Returned,2022-11-19,2023-11-21,Local,25.44,18.58,False,False,West
TXN007070,North,Rural,70.6,3,Express,0.07,528.4,Clothing,CUST02059,WH040,Delayed,2022-10-13,2022-04-02,UPS,20.33,4.77,False,False,North
TXN007071,South,Suburban,69.41,5,Standard,0.11,157.08,Electronics,CUST01634,WH032,Delivered,2022-07-04,2023-02-21,UPS,7.83,15.41,True,False,South
TXN007072,North,Rural,89.75,9,Standard,0.12,565.5,Home,CUST02218,WH008,Delivered,2022-06-29,2022-07-22,UPS,10.71,4.94,True,False,North
TXN007073,South,Rural,81.26,2,Same Day,0.1,194.38,Books,CUST02976,WH044,Delivered,2023-11-08,2022-03-15,UPS,20.32,6.9,False,True,East
TXN007074,Central,Urban,36.43,9,Standard,0.15,610.79,Electronics,CUST00400,WH038,Returned,2022-06-06,2023-02-24,FedEx,29.46,19.9,True,False,East
TXN007075,South,Rural,51.24,13,Same Day,0.09,490.96,Home,CUST02412,WH047,Returned,2023-07-29,2023-05-18,FedEx,19.16,17.18,True,True,South
TXN007076,West,Rural,80.23,4,Same Day,0.07,339.22,Clothing,CUST01743,WH014,Delayed,2022-04-16,2023-02-11,UPS,37.76,6.88,False,True,East
TXN007077,South,Urban,50.2,5,Standard,0.1,214.74,Home,CUST00677,WH035,Delivered,2022-09-09,2023-02-14,FedEx,44.07,17.53,True,False,South
TXN007078,West,Urban,79.95,11,Express,0.1,896.82,Home,CUST02766,WH021,Delivered,2023-07-30,2022-01-02,Local,24.26,14.31,False,True,East
TXN007079,North,Rural,80.66,1,Same Day,0.13,669.36,Clothing,CUST00769,WH036,Delayed,2023-02-10,2023-12-01,UPS,10.38,5.56,True,True,East
TXN007080,West,Suburban,94.77,8,Express,0.13,163.21,Home,CUST01044,WH029,Delayed,2022-10-22,2022-07-20,Local,26.14,8.37,False,True,West
TXN007081,South,Suburban,12.31,5,Standard,0.12,858.36,Home,CUST00603,WH026,Delayed,2022-07-25,2022-04-27,UPS,37.65,17.68,True,False,West
TXN007082,North,Suburban,58.63,13,Express,0.07,339.54,Clothing,CUST02776,WH035,Delivered,2023-01-12,2022-06-07,FedEx,17.85,10.71,False,False,North
TXN007083,South,Suburban,27.09,1,Same Day,0.14,646.73,Books,CUST02372,WH025,Delivered,2023-03-09,2023-04-06,DHL,34.41,15.12,True,False,North
TXN007084,South,Urban,93.33,14,Standard,0.06,541.3,Books,CUST01808,WH043,Delayed,2022-10-04,2023-02-12,FedEx,20.96,2.17,False,True,East
TXN007085,South,Rural,83.6,7,Standard,0.08,425.59,Electronics,CUST02403,WH040,Returned,2023-06-01,2022-07-01,DHL,47.59,12.8,False,False,South
TXN007086,East,Urban,30.37,12,Standard,0.1,33.39,Electronics,CUST00782,WH035,Returned,2023-06-02,2023-08-29,FedEx,14.11,19.11,False,False,North
TXN007087,Central,Rural,96.2,14,Express,0.1,27.45,Electronics,CUST02271,WH013,Delayed,2023-01-19,2023-06-27,Local,35.72,18.31,False,True,South
TXN007088,North,Rural,56.23,7,Express,0.15,774.42,Home,CUST02009,WH014,Delivered,2022-01-05,2023-07-05,UPS,48.55,19.2,False,True,East
TXN007089,Central,Urban,63.38,9,Same Day,0.12,816.22,Clothing,CUST01345,WH028,Delayed,2023-11-21,2022-12-11,Local,7.88,12.74,False,True,North
TXN007090,Central,Urban,27.9,10,Express,0.13,793.12,Home,CUST00682,WH039,Delayed,2022-12-15,2023-11-12,UPS,40.44,16.29,False,True,West
TXN007091,East,Urban,26.53,4,Same Day,0.1,625.83,Clothing,CUST02540,WH034,Delivered,2022-02-25,2023-12-09,UPS,24.14,1.97,True,False,West
TXN007092,East,Rural,97.42,13,Same Day,0.09,956.28,Clothing,CUST00165,WH003,Delivered,2023-05-02,2022-04-27,DHL,36.99,3.98,True,True,West
TXN007093,East,Rural,5.63,13,Standard,0.15,186.15,Books,CUST00894,WH021,Delivered,2023-01-23,2022-08-30,FedEx,6.45,12.76,True,True,West
TXN007094,South,Urban,71.08,5,Express,0.05,620.22,Electronics,CUST01888,WH047,Delayed,2023-07-09,2022-07-20,DHL,44.47,1.41,True,True,North
TXN007095,Central,Rural,11.98,1,Express,0.11,733.7,Books,CUST00440,WH043,Delivered,2022-08-16,2023-02-04,UPS,7.17,17.85,False,False,South
TXN007096,12/05/2023,Urban,48.03,2,Standard,0.07,626.77,Electronics,CUST02657,WH002,Delivered,2022-01-21,2022-08-26,UPS,17.5,2.2,True,False,South
TXN007097,South,Urban,47.62,13,Standard,0.07,725.82,Clothing,CUST02257,WH031,Delayed,2022-07-09,2023-09-27,DHL,48.71,11.3,False,False,West
TXN007098,South,Rural,81.58,7,Express,0.14,652.97,Books,CUST01444,WH008,Delivered,2022-07-05,2023-12-03,Local,24.1,12.44,True,False,South
TXN007099,South,Rural,26.83,9,Standard,0.15,577.32,Electronics,CUST00911,WH020,Delayed,2022-03-05,2023-08-10,UPS,14.93,17.99,True,False,West
TXN007100,Central,Rural,15.75,11,Same Day,0.15,149.26,Home,CUST02162,WH035,Delayed,2022-04-19,2022-12-14,UPS,13.41,6.26,True,True,South
TXN007101,West,Urban,69.69,12,Standard,0.06,108.78,Books,CUST02113,WH036,Returned,2022-10-07,2023-04-09,Local,43.87,5.4,False,False,West
TXN007102,South,Suburban,57.52,6,Standard,0.14,486.64,Home,CUST02074,WH032,Delayed,2023-08-25,2023-04-24,UPS,46.64,14.2,False,False,West
TXN007103,North,Rural,60.28,11,Standard,0.12,958.6,Books,CUST02700,WH034,Returned,2022-07-01,2022-10-16,UPS,6.66,15.4,False,True,East
TXN007104,West,Rural,40.77,13,Standard,0.07,357.86,Home,CUST02597,WH045,Delivered,2023-09-01,2022-11-11,Local,48.16,10.61,False,False,North
TXN007105,West,Rural,30.18,14,Standard,0.06,21.12,Books,CUST02233,WH007,Delivered,2022-09-11,2022-05-09,UPS,42.78,18.31,True,False,West
TXN007106,South,Urban,74.16,13,Same Day,0.06,824.87,Clothing,CUST00608,WH035,Returned,2023-08-30,2022-11-20,UPS,23.35,5.25,False,True,West
TXN007107,North,Urban,69.93,2,Same Day,0.14,667.63,Home,CUST01234,WH039,Returned,2022-10-13,2023-03-04,Local,29.55,15.58,False,True,West
TXN007108,West,Rural,84.85,14,Standard,0.05,727.69,Books,CUST01242,WH033,Returned,2022-08-21,2022-03-04,UPS,37.32,5.72,True,True,West
TXN007109,East,Rural,79.37,13,Express,0.1,753.46,Clothing,CUST01099,WH008,Delivered,2022-05-09,2023-12-15,Local,31.22,19.38,True,True,West
TXN007110,South,Rural,58.19,9,Standard,0.12,239.26,Electronics,CUST00418,WH028,Delivered,2023-06-01,2022-05-17,UPS,42.41,19.2,False,True,West
TXN007111,East,Urban,83.32,8,Same Day,0.14,522.87,Home,CUST00645,WH011,Delayed,2022-02-23,2022-04-26,DHL,35.63,11.38,True,True,South
TXN007112,East,Rural,26.62,10,Express,0.1,428.89,Electronics,CUST02141,WH006,Delivered,2023-08-04,2023-08-11,FedEx,41.56,17.12,False,True,South
TXN007113,North,Rural,61.51,3,Same Day,0.12,350.61,Books,CUST01853,WH044,Delivered,2023-01-04,2023-10-13,Local,28.32,19.71,True,False,North
TXN007114,South,Rural,33.93,10,Standard,0.07,868.8,Home,CUST01258,WH002,Delayed,2023-04-12,2023-08-14,FedEx,23.6,3.16,True,True,North
TXN007115,East,Rural,77.33,14,Standard,0.13,999.47,Books,CUST02776,WH043,Delayed,2022-08-20,2023-08-20,Local,46.61,6.34,False,False,South
TXN007116,West,Rural,93.11,14,Standard,0.1,884.5,Clothing,CUST02947,WH031,Returned,2022-04-06,2023-12-25,Local,12.69,10.97,False,False,North
TXN007117,North,Rural,71.8,2,Same Day,0.1,173.73,Home,CUST00068,WH048,Delivered,2023-04-18,2022-12-02,DHL,46.52,11.14,False,True,South
TXN007118,North,Rural,29.91,5,Same Day,0.14,669.96,Clothing,CUST01426,WH038,Returned,2023-01-14,2022-02-11,FedEx,30.25,6.72,False,True,West
TXN007119,East,Urban,26.21,12,Same Day,0.06,214.47,Books,CUST00341,WH005,Delivered,2023-09-18,2022-03-01,Local,26.06,6.34,False,True,West
,North,Rural,12.21,8,Express,0.13,131.2,Clothing,CUST00737,WH016,Delayed,2022-03-11,2023-04-21,DHL,48.62,16.24,True,True,West
TXN007121,South,Suburban,69.53,10,Same Day,0.15,989.73,Clothing,CUST01641,WH038,Delayed,2022-09-19,2022-12-09,FedEx,43.87,16.35,True,True,East
TXN007122,North,Suburban,93.94,13,Same Day,0.11,890.94,Books,CUST02348,WH025,Returned,2023-12-03,2023-09-27,Local,21.6,10.06,True,False,West
TXN007123,East,Suburban,26.65,13,Standard,0.13,650.8,Clothing,CUST00327,WH030,Delivered,2023-11-06,2022-04-25,DHL,28.58,17.73,False,False,West
TXN007124,West,Suburban,98.88,4,Standard,0.1,490.32,Home,CUST02970,WH023,Returned,2023-12-19,2023-11-10,Local,15.72,3.46,True,True,North
TXN007125,12/05/2023,Urban,54.83,6,Express,0.09,623.83,Books,CUST02658,WH045,Returned,2022-11-02,2023-03-15,FedEx,24.39,2.84,True,True,North
TXN007126,East,Suburban,72.58,7,Express,0.12,579.19,Home,CUST02845,WH022,Delayed,2023-07-06,2022-08-01,DHL,21.43,13.12,True,False,East
TXN007127,South,Urban,23.41,8,Express,0.08,297.4,Electronics,CUST00207,WH035,Delayed,2022-06-07,2022-02-10,UPS,41.26,10.74,True,False,South
TXN007128,Central,Suburban,14.92,4,Express,0.12,882.34,Clothing,CUST02727,WH026,Returned,2022-07-09,2022-03-12,DHL,26.1,16.96,True,False,West
TXN007129,Central,Urban,99.19,8,Standard,0.05,885.0,Home,CUST02029,WH041,Delayed,2022-08-17,2022-09-04,UPS,18.71,10.89,True,False,East
TXN007130,East,Urban,35.86,3,Express,0.06,733.57,Electronics,CUST01309,WH028,Delivered,2023-10-03,2022-04-01,FedEx,31.32,2.95,False,True,East
TXN007131,South,Rural,20.71,6,Standard,0.13,265.84,Electronics,CUST00320,WH038,Returned,2022-07-07,2022-06-17,DHL,32.4,11.65,False,False,West
TXN007132,South,Rural,84.03,5,Same Day,0.09,920.39,Clothing,CUST00246,WH045,Returned,2023-05-12,2022-06-11,DHL,9.72,2.72,True,False,North
TXN007133,Central,Rural,8.88,5,Express,0.08,941.43,Home,CUST02748,WH035,Returned,2023-03-08,2022-06-04,FedEx,49.83,14.35,False,False,North
TXN007134,North,Rural,13.85,8,Same Day,0.11,390.68,Home,CUST02859,WH015,Delayed,2022-01-09,2023-11-24,UPS,14.52,7.73,True,False,South
TXN007135,North,Suburban,81.51,4,Standard,0.1,461.53,Clothing,CUST02576,WH046,Delayed,2022-09-24,2023-07-21,Local,34.57,5.21,True,False,West
TXN007136,North,Rural,48.08,3,Same Day,0.15,389.41,Books,CUST00674,WH049,Delayed,2023-03-10,2022-04-20,DHL,38.98,13.52,False,False,North
TXN007137,West,Rural,27.87,3,Same Day,0.13,755.71,Electronics,CUST00159,WH009,Delayed,2023-07-20,2022-05-22,Local,45.8,11.34,False,False,West
TXN007138,South,Urban,43.99,12,Standard,0.15,503.21,Books,CUST01042,WH003,Delayed,2023-09-07,2023-09-23,UPS,37.02,19.3,True,False,West
TXN007139,West,Urban,97.56,2,Express,0.12,552.11,Clothing,CUST01825,WH036,Delivered,2023-08-10,2022-11-23,UPS,38.4,2.77,False,True,East
TXN007140,West,Suburban,21.59,14,Same Day,0.12,722.16,Electronics,CUST02658,WH038,Delayed,2023-08-31,2023-07-05,DHL,45.7,9.03,True,False,North
TXN007141,East,Urban,10.51,10,Same Day,0.14,710.74,Clothing,CUST00879,WH021,Delayed,2023-07-03,2023-01-04,UPS,46.19,13.74,False,False,South
TXN007142,West,Rural,92.76,13,Express,0.15,337.43,Clothing,CUST00338,WH004,Delivered,2023-05-30,2022-03-22,UPS,26.2,11.48,False,False,East
TXN007143,Central,Urban,23.74,3,Express,0.06,77.1,Clothing,CUST00589,WH049,Returned,2023-07-11,2023-03-28,FedEx,30.22,4.95,False,True,North
TXN007144,Central,Suburban,93.39,13,Standard,0.15,881.46,Home,CUST00412,WH050,Delivered,2022-05-10,2023-12-28,FedEx,16.38,14.43,True,True,South
TXN007145,West,Rural,35.94,11,Express,0.09,65.24,Home,CUST02142,WH019,Delivered,2023-12-07,2022-04-11,UPS,5.75,17.63,True,False,North
TXN007146,South,Urban,3.24,14,Express,0.14,68.43,Books,CUST02112,WH043,Delivered,2022-02-16,2022-11-20,UPS,7.84,9.72,True,False,East
TXN007147,South,Suburban,48.53,1,Express,0.07,938.9,Electronics,CUST00581,WH027,Delivered,2023-12-03,2022-11-21,UPS,21.83,5.95,False,False,West
TXN007148,Central,Suburban,20.92,14,Standard,0.13,570.33,Clothing,CUST01137,WH050,Delayed,2022-11-09,2023-01-05,FedEx,46.0,1.7,True,True,West
TXN007149,Central,Urban,46.49,11,Same Day,0.07,515.76,Clothing,CUST02938,WH006,Delivered,2022-03-22,2023-10-23,Local,25.35,4.45,False,True,South
TXN007150,South,Rural,55.74,3,Standard,0.08,514.18,Electronics,CUST01228,WH033,Returned,2022-09-13,2023-05-24,FedEx,49.59,3.98,False,False,West
TXN007151,South,Urban,61.67,4,Standard,0.13,222.7,Books,CUST01684,WH040,Delayed,2023-11-25,2023-01-03,UPS,48.02,9.46,False,True,West
TXN007152,East,Rural,94.33,8,Standard,0.08,149.68,Books,CUST00344,WH039,Delayed,2022-04-15,2023-12-20,Local,46.54,8.75,False,False,West
TXN007153,Central,Urban,83.01,11,Same Day,0.13,924.8,Clothing,CUST00043,WH044,Delivered,2023-04-22,2023-12-09,Local,34.15,5.07,False,False,South
TXN007154,South,Urban,1.9,1,Same Day,0.12,960.8,Books,CUST02938,WH035,Delayed,2023-12-03,2023-03-29,DHL,34.53,10.97,True,False,West
TXN007155,West,Suburban,89.14,11,Same Day,0.08,862.52,Home,CUST00141,WH041,Delivered,2023-05-17,2023-10-01,FedEx,13.67,8.96,False,True,West
TXN007156,West,Urban,21.53,9,Standard,0.1,627.28,Electronics,CUST02931,WH044,Returned,2023-02-21,2023-09-30,FedEx,49.78,18.68,True,False,East
TXN007157,North,Rural,25.58,2,Express,0.06,953.89,Books,CUST01943,WH018,Delivered,2022-05-08,2022-06-06,UPS,37.36,13.18,True,False,South
TXN007158,East,Suburban,81.73,13,Same Day,0.15,492.03,Home,CUST00835,WH049,Delayed,2022-01-07,2022-12-06,FedEx,6.44,19.32,False,True,North
TXN007159,West,Suburban,51.79,10,Express,0.12,735.11,Electronics,CUST00701,WH018,Returned,2022-01-09,2023-12-04,DHL,31.43,11.57,False,False,South
TXN007160,Central,Urban,41.7,12,Same Day,0.1,162.71,Home,CUST01119,WH017,Delayed,2022-03-30,2022-03-03,DHL,22.26,12.87,True,True,South
TXN007161,North,Rural,1.03,12,Express,0.14,588.1,Clothing,CUST00858,WH010,Delayed,2023-08-07,2022-01-03,FedEx,41.45,8.26,False,False,East
TXN007162,West,Rural,31.72,6,Express,0.11,863.62,Books,CUST00125,WH023,Returned,2022-06-14,2022-12-13,UPS,43.94,13.27,True,False,West
TXN007163,Central,Suburban,62.06,4,Same Day,0.08,278.35,Clothing,CUST01267,WH046,Delivered,2022-12-16,2022-12-27,UPS,40.47,1.62,True,True,South
TXN007164,East,Rural,10.13,5,Standard,0.13,594.39,Home,CUST02660,WH046,Delivered,2023-11-28,2022-10-30,FedEx,18.31,5.04,True,True,South
TXN007165,North,Suburban,55.69,2,Express,0.12,965.66,Clothing,CUST02207,WH009,Delivered,2022-01-30,2023-10-03,UPS,21.1,5.88,True,False,North
TXN007166,North,Urban,2.23,1,Same Day,0.06,22.44,Electronics,CUST01634,WH014,Returned,2022-05-17,2022-12-08,UPS,18.27,11.3,True,False,West
TXN007167,Central,Suburban,66.56,5,Same Day,0.07,239.87,Electronics,CUST02844,WH020,Returned,2023-09-13,2023-02-23,DHL,33.83,15.58,True,False,West
TXN007168,East,Urban,6.56,11,Same Day,0.12,461.59,Clothing,CUST01509,WH037,Delivered,2023-01-18,2022-06-08,UPS,44.09,7.51,True,False,North
TXN007169,South,Suburban,7.59,13,Same Day,0.14,867.12,Home,CUST01049,WH050,Returned,2022-05-28,2023-03-29,Local,29.23,12.73,True,False,West
TXN007170,Central,Rural,72.42,4,Same Day,0.09,630.82,Home,CUST00439,WH003,Returned,2022-05-24,2022-03-13,Local,22.96,2.0,True,True,West
TXN007171,Central,Urban,73.13,10,Express,0.06,954.94,Home,CUST00729,WH022,Delivered,2023-08-24,2023-08-17,FedEx,19.36,5.08,True,False,East
TXN007172,West,Suburban,20.99,6,Same Day,0.07,459.34,Electronics,CUST00674,WH044,Delayed,2022-11-09,2022-01-29,DHL,42.43,6.57,True,False,South
TXN007173,12/05/2023,Suburban,10.28,1,Express,0.1,306.6,Books,CUST00401,WH024,Delayed,2023-12-04,2023-11-25,DHL,19.08,6.94,True,True,East
TXN007174,Central,Urban,78.63,7,Standard,0.07,842.52,Electronics,CUST01668,WH045,Returned,2022-09-24,2022-11-14,Local,49.89,7.24,True,False,North
TXN007175,South,Urban,77.45,13,Same Day,0.11,909.97,Electronics,CUST02749,WH031,Delivered,2022-03-29,2022-12-18,Local,48.72,2.16,True,True,East
TXN007176,East,Urban,20.78,11,Express,0.08,910.83,Clothing,CUST01302,WH040,Returned,2023-04-23,2023-07-27,FedEx,17.16,10.98,True,False,West
TXN007177,West,Urban,30.04,10,Express,0.05,352.24,Books,CUST02102,WH003,Delayed,2022-09-28,2023-04-02,UPS,29.19,7.39,True,False,North
TXN007178,East,Rural,22.63,2,Same Day,0.08,137.52,Clothing,CUST01871,WH049,Delayed,2023-07-05,2022-09-06,FedEx,19.59,2.71,True,True,North
TXN007179,Central,Urban,55.25,1,Express,0.1,480.31,Electronics,CUST01569,WH038,Delayed,2023-10-05,2022-11-15,FedEx,34.51,18.53,False,True,South
TXN007180,East,Rural,64.92,12,Express,0.07,367.51,Electronics,CUST00548,WH001,Delivered,2023-09-30,2022-07-30,UPS,26.4,5.59,True,False,East
TXN007181,North,Suburban,94.45,13,Express,0.08,847.86,Books,CUST02418,WH034,Delayed,2022-03-22,2022-02-18,Local,8.11,12.61,False,False,East
TXN007182,East,Suburban,21.2,5,Standard,0.13,592.01,Books,CUST00526,WH004,Delayed,2022-09-06,2022-12-25,UPS,17.32,3.05,False,False,South
TXN007183,North,Rural,53.29,12,Express,0.11,707.43,Books,CUST01757,WH016,Returned,2022-01-29,2023-02-09,UPS,29.42,11.93,False,True,South
TXN007184,West,Rural,12.27,13,Same Day,0.1,174.83,Clothing,CUST02893,WH049,Returned,2023-09-25,2023-10-21,FedEx,16.56,18.43,False,True,East
TXN007185,Central,Suburban,48.04,3,Express,0.08,962.01,Home,CUST02780,WH007,Delayed,2023-04-25,2022-04-11,DHL,22.27,17.81,True,False,South
TXN007186,Central,Urban,79.16,8,Express,0.05,972.07,Electronics,CUST00646,WH042,Delivered,2023-09-21,2022-06-01,UPS,30.5,10.35,False,True,East
TXN007187,East,Suburban,31.76,8,Express,0.07,305.29,Electronics,CUST02546,WH029,Delayed,2022-08-31,2022-11-18,UPS,10.53,7.6,False,False,South
TXN007188,12/05/2023,Urban,59.57,4,Express,0.06,432.57,Books,CUST01507,WH049,Delayed,2022-02-21,2023-09-25,DHL,7.28,12.61,True,True,North
TXN007189,East,Urban,67.55,11,Standard,0.08,869.96,Electronics,CUST02518,WH027,Delayed,2022-08-17,2022-08-13,UPS,49.83,12.78,False,False,East
TXN007190,East,Rural,18.21,6,Standard,0.05,60.14,Books,CUST01170,WH040,Delayed,2022-12-12,2022-07-18,Local,44.4,1.76,True,False,North
,West,Suburban,4.92,1,Express,0.13,208.28,Books,CUST01807,WH011,Delivered,2023-03-18,2022-03-01,UPS,38.07,9.92,True,False,South
TXN007192,West,Urban,18.42,14,Express,0.09,852.2,Home,CUST01186,WH019,Delayed,2022-10-05,2022-03-20,UPS,44.06,1.5,False,False,North
TXN007193,Central,Rural,55.91,10,Same Day,0.1,642.85,Home,CUST02311,WH038,Delayed,2023-03-25,2023-12-17,Local,32.3,6.37,False,True,North
TXN007194,East,Urban,58.86,10,Standard,0.12,622.42,Clothing,CUST02088,WH030,Delayed,2023-03-06,2022-09-13,FedEx,31.57,16.37,False,True,West
,Central,Suburban,66.53,11,Standard,0.08,571.53,Clothing,CUST02867,WH011,Delivered,2022-11-20,2023-02-01,FedEx,45.42,8.71,False,False,West
TXN007196,West,Urban,53.86,1,Standard,0.07,997.01,Home,CUST00551,WH008,Delivered,2023-12-11,2022-06-23,Local,5.84,3.19,False,False,North
TXN007197,Central,Rural,46.25,2,Standard,0.09,889.21,Home,CUST00951,WH049,Delayed,2022-12-13,2022-03-09,DHL,23.84,9.85,False,True,North
TXN007198,East,Urban,87.45,11,Express,0.1,206.01,Home,CUST01006,WH007,Returned,2022-06-07,2022-04-10,FedEx,37.02,7.42,False,True,North
TXN007199,South,Urban,24.11,3,Same Day,0.09,443.4,Electronics,CUST01365,WH007,Delayed,2023-07-19,2023-09-25,UPS,21.86,15.06,False,False,West
TXN007200,Central,Suburban,50.77,14,Same Day,0.15,220.76,Books,CUST02372,WH013,Delivered,2023-10-11,2022-02-16,DHL,29.31,4.23,False,True,North
TXN007201,South,Rural,57.29,8,Express,0.13,343.22,Books,CUST01976,WH002,Delivered,2023-09-16,2023-02-13,UPS,17.09,14.5,False,True,North
TXN007202,East,Suburban,12.86,11,Same Day,0.11,884.72,Electronics,CUST02750,WH010,Delivered,2022-10-19,2022-10-01,FedEx,22.76,16.53,True,True,North
TXN007203,West,Rural,89.7,11,Standard,0.05,957.48,Home,CUST00514,WH020,Delayed,2023-06-29,2022-12-15,Local,49.74,4.75,True,False,East
TXN007204,West,Suburban,66.04,9,Express,0.12,573.82,Electronics,CUST00589,WH033,Delayed,2023-11-16,2022-10-15,DHL,27.22,18.77,True,True,East
TXN007205,West,Suburban,5.31,8,Standard,0.1,365.27,Books,CUST01926,WH036,Returned,2023-05-16,2023-02-18,FedEx,42.02,4.72,False,False,East
TXN007206,North,Urban,7.45,14,Standard,0.13,643.29,Electronics,CUST01234,WH030,Returned,2023-04-10,2022-04-21,UPS,38.38,9.48,False,True,South
TXN007207,Central,Suburban,83.18,11,Express,0.07,708.15,Clothing,CUST00510,WH001,Delivered,2023-05-26,2022-09-17,DHL,15.23,17.66,True,False,South
TXN007208,East,Suburban,23.36,12,Standard,0.15,737.32,Electronics,CUST02312,WH034,Delivered,2022-03-27,2023-11-07,DHL,33.45,11.17,True,False,West
TXN007209,Central,Urban,77.51,2,Express,0.07,73.31,Books,CUST00188,WH003,Returned,2023-01-21,2022-12-26,FedEx,30.68,10.27,False,False,West
TXN007210,North,Suburban,58.37,5,Standard,0.09,699.99,Books,CUST00368,WH005,Delivered,2022-06-21,2022-03-20,Local,13.15,17.11,False,True,North
TXN007211,West,Rural,86.39,12,Express,0.14,24.98,Home,CUST01897,WH049,Returned,2023-01-10,2023-04-29,DHL,12.04,11.52,False,True,West
TXN007212,West,Rural,61.12,7,Same Day,0.06,377.24,Electronics,CUST01374,WH049,Returned,2022-12-01,2023-07-25,DHL,46.34,13.03,False,False,South
TXN007213,South,Rural,63.95,6,Same Day,0.13,930.8,Home,CUST01213,WH002,Returned,2022-06-09,2023-05-16,FedEx,38.82,10.17,True,False,East
TXN007214,East,Suburban,84.16,10,Same Day,0.08,920.11,Electronics,CUST01957,WH004,Delayed,2023-09-26,2022-03-23,Local,46.51,19.81,False,True,East
TXN007215,South,Urban,55.32,4,Same Day,0.15,537.57,Electronics,CUST01198,WH034,Delivered,2023-05-13,2022-10-28,Local,5.13,16.84,True,True,East
TXN007216,West,Rural,37.34,2,Standard,0.14,256.68,Clothing,CUST01419,WH031,Delayed,2022-11-02,2022-08-02,DHL,17.74,12.56,True,True,North
TXN007217,North,Urban,81.42,7,Express,0.08,548.86,Electronics,CUST02114,WH002,Returned,2023-10-26,2022-06-08,Local,28.9,13.04,True,True,East
TXN007218,East,Urban,37.96,7,Same Day,0.06,213.99,Home,CUST00711,WH009,Returned,2023-02-03,2023-07-25,UPS,6.12,14.03,True,False,South
