ProductID,Category,LaunchDate,Cost,Price,Margin,UnitsSold,StockLevel,BundleID,Rating,ReturnRate,SupplierID,WarrantyMonths,IsFeatured,Color,Size,Weight,Material,EcoFriendly,Season
PROD0569,Electronics,2023-09-25,181.02,911.12,730.1,95,700,BND025,2.9,0.15,SUP0157,25,True,Green,M,0.39,Metal,False,Winter
PROD0325,Electronics,2022-10-17,122.49,759.26,636.77,106,944,BND019,3.7,0.24,SUP0065,0,False,Red,M,2.49,Metal,True,Summer
PROD0423,Home,2022-04-10,279.81,79.68,-200.13,58,682,BND076,3.0,0.12,SUP0123,26,True,Green,L,2.77,Wood,True,Spring
PROD0700,Books,2022-01-21,63.56,566.26,502.7,31,827,BND044,1.5,0.05,SUP0150,10,True,Black,L,1.15,Fabric,True,Summer
PROD0200,Home,2023-02-15,229.37,170.98,-58.390000000000015,389,228,BND007,2.8,0.1,SUP0168,26,False,Black,XL,4.76,Plastic,True,Fall
PROD0227,Electronics,2023-11-21,12.76,474.68,461.92,190,65,BND001,1.9,0.02,SUP0063,33,True,Green,M,2.59,Fabric,False,Fall
PROD0127,Toys,2023-07-30,141.86,712.16,570.3,343,327,BND008,3.8,0.02,SUP0133,32,False,Blue,M,4.51,Plastic,False,Spring
PROD0346,Clothing,2023-10-18,220.58,183.68,-36.900000000000006,2,532,BND064,2.9,0.18,SUP0135,10,True,Black,L,2.78,Metal,True,Spring
PROD0236,Toys,2022-11-08,160.21,393.79,233.58,497,835,BND099,1.9,0.11,SUP0177,31,True,White,S,3.16,Fabric,False,Summer
PROD0551,Electronics,2023-10-01,173.15,764.42,591.27,105,470,BND054,2.4,0.28,SUP0110,7,True,Blue,XL,1.25,Fabric,False,Winter
PROD0831,Clothing,2022-02-14,184.19,578.59,394.40000000000003,95,523,BND052,3.5,0.17,SUP0054,17,False,Red,XL,3.44,Fabric,True,Summer
PROD0919,Electronics,2023-12-01,51.65,910.67,859.02,20,466,BND051,3.3,0.07,SUP0161,35,True,Green,XL,1.28,Fabric,True,Fall
PROD0921,Home,2022-07-20,161.41,546.75,385.34000000000003,479,909,BND023,1.1,0.21,SUP0161,12,True,Black,XL,1.14,Fabric,False,Winter
PROD0349,Clothing,2022-03-03,53.9,553.87,499.97,443,113,BND010,1.9,0.23,SUP0175,33,False,Black,L,4.35,Plastic,False,Fall
PROD0121,Home,2023-08-21,191.32,994.43,803.1099999999999,385,10,BND086,4.4,0.13,SUP0002,27,False,White,M,2.22,Wood,True,Summer
PROD0293,Home,2023-08-25,40.51,646.79,606.28,238,582,BND007,4.1,0.16,SUP0116,12,True,Black,L,1.61,Wood,True,Fall
PROD0984,Toys,2023-05-19,8.33,195.36,187.03,81,198,BND020,2.8,0.24,SUP0010,35,False,White,L,0.68,Plastic,False,Winter
PROD0048,Toys,2023-04-15,29.09,48.54,19.45,98,100,BND089,1.6,0.19,SUP0013,7,False,Black,XL,1.42,Metal,False,Fall
PROD0761,Books,2023-04-19,17.4,45.4,28.0,216,274,BND014,4.9,0.2,SUP0009,2,False,Blue,XL,3.29,Wood,True,Fall
PROD0206,Electronics,2022-10-01,287.43,447.59,160.15999999999997,479,677,BND040,4.2,0.17,SUP0066,8,False,White,L,2.4,Plastic,False,Winter
PROD0052,Clothing,2022-03-05,128.31,898.9,770.5899999999999,98,342,BND087,3.5,0.21,SUP0005,32,True,Black,L,2.02,Wood,False,Summer
PROD0296,Toys,2022-12-06,101.67,218.84,117.17,409,616,BND012,2.3,0.12,SUP0036,34,False,Black,M,3.3,Wood,True,Summer
PROD0990,Home,2023-11-08,278.9,216.94,-61.95999999999998,29,826,BND086,3.7,0.06,SUP0175,21,False,Black,L,0.97,Plastic,False,Spring
PROD0386,Books,2023-03-26,291.12,285.94,-5.180000000000007,220,634,BND033,3.0,0.14,SUP0139,28,False,Black,XL,0.53,Metal,True,Spring
PROD0373,Toys,2022-03-22,288.32,862.6,574.28,25,183,BND020,3.0,0.23,SUP0041,19,True,Blue,L,2.93,Fabric,False,Spring
PROD0785,Books,2023-05-12,202.93,539.3,336.36999999999995,440,133,BND010,3.5,0.05,SUP0145,2,False,Blue,S,1.76,Plastic,True,Fall
PROD0727,Toys,2022-12-08,153.56,509.98,356.42,443,764,BND040,3.4,0.0,SUP0195,27,False,Black,M,3.8,Wood,False,Fall
PROD0817,Clothing,2022-11-20,265.26,223.59,-41.66999999999999,105,435,BND041,3.2,0.09,SUP0030,16,False,Green,XL,0.27,Plastic,False,Spring
PROD0814,Electronics,2022-05-21,142.46,842.4,699.9399999999999,35,174,BND004,3.2,0.06,SUP0125,32,True,White,S,2.81,Metal,True,Winter
PROD0934,Electronics,2022-08-24,220.0,559.24,339.24,98,740,BND003,5.0,0.18,SUP0037,30,True,Green,M,1.34,Metal,False,Fall
PROD0434,Toys,2023-08-15,279.87,776.34,496.47,329,384,BND015,4.4,0.04,SUP0089,0,False,Black,L,4.82,Wood,False,Spring
PROD0089,Toys,2022-05-10,43.32,452.03,408.71,77,391,BND072,4.3,0.03,SUP0186,14,True,White,S,1.52,Metal,False,Summer
PROD0589,Books,2023-12-20,114.3,507.08,392.78,361,653,BND081,1.4,0.02,SUP0094,16,False,White,XL,2.36,Wood,False,Fall
PROD0355,Toys,2023-09-19,209.4,406.68,197.28,181,202,BND053,4.9,0.19,SUP0067,17,False,Red,L,0.85,Wood,True,Spring
PROD0145,Books,2023-02-12,46.72,816.21,769.49,246,175,BND050,4.1,0.07,SUP0154,25,True,White,M,3.9,Fabric,False,Fall
PROD0892,Home,2022-09-18,116.73,775.03,658.3,378,672,BND034,2.9,0.0,SUP0106,23,True,Red,M,1.1,Plastic,True,Summer
PROD0022,Books,2022-02-26,184.45,124.48,-59.969999999999985,49,653,BND039,1.9,0.11,SUP0182,17,True,Black,M,0.25,Plastic,True,Fall
PROD0663,Toys,2023-02-27,103.85,503.76,399.90999999999997,457,722,BND050,2.8,0.05,SUP0179,31,True,Green,XL,0.91,Wood,False,Summer
PROD0582,Toys,2022-01-01,226.35,953.93,727.5799999999999,356,687,BND021,1.4,0.12,SUP0159,18,True,Black,XL,2.98,Wood,True,Summer
PROD0719,Toys,2023-05-29,209.25,286.2,76.94999999999999,397,424,BND095,2.8,0.08,SUP0066,35,True,Blue,S,2.78,Wood,True,Summer
PROD0358,Home,2022-10-09,79.76,948.2,868.44,478,772,BND037,3.0,0.24,SUP0132,15,True,Black,S,0.93,Fabric,False,Summer
PROD0764,Toys,2023-02-18,233.91,992.96,759.0500000000001,46,96,BND032,1.7,0.23,SUP0188,30,True,Red,S,3.82,Plastic,True,Summer
PROD0966,Home,2023-07-22,106.41,238.26,131.85,81,48,BND006,4.9,0.24,SUP0096,16,False,Blue,L,3.58,Fabric,True,Summer
PROD0797,Toys,2023-07-30,83.43,924.04,840.6099999999999,442,566,BND008,3.9,0.2,SUP0079,15,True,Green,XL,1.7,Fabric,True,Summer
PROD0508,Home,2023-06-17,15.52,434.22,418.70000000000005,155,234,BND050,1.7,0.23,SUP0133,17,False,Green,M,3.02,Metal,True,Fall
PROD0384,Books,2023-01-28,229.49,355.87,126.38,300,363,BND048,2.7,0.18,SUP0026,16,True,Red,S,2.09,Metal,True,Fall
PROD0935,Books,2023-03-31,161.36,515.43,354.06999999999994,428,702,BND027,2.3,0.24,SUP0100,20,False,Blue,L,2.29,Plastic,True,Winter
PROD0780,Toys,2022-04-29,162.7,378.13,215.43,182,331,BND038,1.8,0.04,SUP0153,21,False,Red,XL,4.84,Plastic,True,Winter
PROD0122,Electronics,2022-09-18,64.88,36.98,-27.9,471,339,BND086,3.2,0.2,SUP0069,25,True,Green,XL,3.71,Fabric,True,Winter
PROD0232,Home,2022-10-08,111.82,263.76,151.94,222,842,BND067,2.2,0.16,SUP0103,26,True,White,S,2.71,Fabric,True,Fall
PROD0499,Toys,2023-03-12,97.92,732.55,634.63,179,318,BND033,4.0,0.03,SUP0061,20,True,White,S,4.56,Metal,False,Spring
PROD0605,Books,2023-07-27,285.48,568.61,283.13,245,481,BND041,3.6,0.24,SUP0179,35,False,White,S,4.76,Fabric,False,Winter
PROD0664,Home,2023-12-18,109.56,24.03,-85.53,228,414,BND076,3.6,0.11,SUP0171,15,False,Black,S,3.73,Plastic,False,Summer
PROD0775,Home,2023-12-15,75.65,462.11,386.46000000000004,137,392,BND045,4.9,0.18,SUP0025,6,False,Green,S,3.51,Wood,True,Summer
PROD0674,,2023-02-05,55.3,894.8,839.5,210,983,BND066,3.3,0.09,SUP0028,10,True,Blue,M,3.24,Metal,False,Spring
PROD0017,Toys,2023-09-16,161.58,587.52,425.93999999999994,252,635,BND004,3.7,0.12,SUP0033,0,False,Black,M,1.25,Metal,True,Winter
PROD0110,Toys,2022-11-29,40.94,147.61,106.67000000000002,155,847,BND087,4.6,0.12,SUP0147,1,False,Green,S,2.34,Fabric,False,Spring
PROD0153,Toys,2022-08-22,12.88,122.6,109.72,362,666,BND049,3.2,0.06,SUP0003,6,False,Blue,S,1.53,Fabric,False,Spring
PROD0570,Electronics,2023-05-29,162.42,928.73,766.3100000000001,175,461,BND004,3.6,0.18,SUP0071,23,False,Black,L,3.25,Plastic,True,Fall
PROD0656,Clothing,2022-10-13,178.52,385.46,206.93999999999997,265,649,BND058,4.8,0.11,SUP0080,33,True,Red,L,4.07,Metal,False,Summer
PROD0368,Books,2022-11-13,118.42,809.23,690.8100000000001,259,505,BND024,2.0,0.1,SUP0188,15,False,Black,M,2.34,Wood,False,Spring
PROD0662,Home,2022-01-01,133.81,173.32,39.50999999999999,377,488,BND003,3.3,0.05,SUP0200,3,True,Green,S,1.03,Metal,True,Winter
PROD0595,Clothing,2022-01-01,261.56,735.71,474.15000000000003,115,548,BND043,3.9,0.02,SUP0026,21,False,Red,M,2.25,Metal,True,Spring
PROD0615,Clothing,2022-10-06,215.55,569.51,353.96,347,701,BND049,2.0,0.17,SUP0028,21,False,Red,L,2.87,Wood,False,Summer
PROD0257,Toys,2022-09-01,146.42,576.68,430.26,437,382,BND040,2.9,0.11,SUP0013,24,True,Black,L,2.33,Metal,True,Spring
PROD0659,Toys,2023-05-04,176.33,369.79,193.46,194,735,BND044,1.7,0.3,SUP0086,15,True,White,L,1.37,Wood,True,Spring
PROD0983,Clothing,2023-11-03,117.09,520.59,403.5,422,798,BND093,3.0,0.13,SUP0071,3,False,White,L,4.69,Metal,False,Fall
PROD0866,Electronics,2023-10-16,64.96,211.14,146.18,480,893,BND010,4.5,0.15,SUP0010,12,True,Green,L,4.3,Fabric,True,Winter
PROD0490,Home,2023-12-14,127.38,260.53,133.14999999999998,8,889,BND059,3.3,0.18,SUP0034,29,False,Red,XL,4.77,Metal,True,Winter
PROD0316,Electronics,2022-01-17,10.39,882.69,872.3000000000001,30,720,BND061,2.5,0.21,SUP0077,32,True,White,XL,4.02,Plastic,False,Summer
PROD0664,Toys,2023-08-11,170.86,636.56,465.69999999999993,305,707,BND041,3.9,0.17,SUP0057,9,True,Green,S,0.74,Metal,True,Winter
PROD0727,Toys,2022-04-21,18.56,917.49,898.9300000000001,448,739,BND064,3.8,0.19,SUP0184,32,False,Black,XL,1.55,Fabric,True,Fall
PROD0803,Books,2022-01-11,147.96,571.96,424.0,160,124,BND051,3.3,0.01,SUP0141,13,True,Black,L,1.97,Wood,True,Spring
PROD0328,Clothing,2023-01-22,97.56,985.42,887.8599999999999,401,595,BND099,3.4,0.15,SUP0030,8,True,Black,S,4.05,Fabric,False,Summer
PROD0120,Toys,2022-05-06,195.58,78.3,-117.28000000000002,2,310,BND025,4.6,0.21,SUP0065,20,False,White,XL,0.53,Metal,True,Winter
PROD0911,Books,2023-09-03,113.1,90.9,-22.19999999999999,34,972,BND008,4.4,0.27,SUP0066,12,True,Black,M,3.59,Plastic,False,Spring
PROD0548,Electronics,2023-10-21,82.98,779.13,696.15,376,493,BND058,1.1,0.16,SUP0081,6,False,Red,S,0.29,Wood,False,Spring
PROD0136,Home,2023-10-09,20.55,202.74,182.19,447,470,BND063,2.2,0.15,SUP0167,25,True,Green,S,4.21,Wood,True,Spring
PROD0084,Home,2023-01-16,111.39,279.19,167.8,73,903,BND093,4.3,0.04,SUP0008,13,False,Black,S,0.74,Fabric,True,Winter
PROD0516,Clothing,2022-07-23,108.68,648.04,539.3599999999999,274,477,BND001,3.7,0.26,SUP0131,13,False,Black,L,2.44,Plastic,False,Spring
PROD0226,Toys,2022-12-31,14.81,955.14,940.33,39,75,BND077,2.8,0.28,SUP0187,12,False,Blue,XL,3.17,Wood,False,Summer
PROD0935,Home,2023-03-24,165.22,703.76,538.54,129,591,BND095,3.1,0.03,SUP0087,25,False,White,L,4.86,Fabric,True,Winter
PROD0697,Books,2022-06-02,66.0,401.28,335.28,208,157,BND065,2.1,0.0,SUP0050,4,False,Red,S,4.54,Wood,False,Winter
PROD0337,Electronics,2023-08-06,60.65,241.37,180.72,159,630,BND028,3.6,0.23,SUP0122,31,True,Red,M,0.15,Plastic,True,Summer
PROD0098,Books,2022-11-09,140.94,709.16,568.22,43,269,BND008,3.8,0.15,SUP0190,19,True,White,XL,4.54,Plastic,True,Spring
PROD0819,Toys,2023-10-31,192.61,337.27,144.65999999999997,373,668,BND077,2.3,0.16,SUP0142,26,False,Red,M,3.56,Wood,False,Fall
PROD0845,Toys,2023-09-24,20.78,548.99,528.21,160,810,BND009,1.3,0.26,SUP0038,16,False,Green,M,4.24,Plastic,True,Summer
PROD0498,Clothing,2022-11-04,75.6,647.67,572.0699999999999,87,138,BND044,1.3,0.19,SUP0103,8,True,Red,M,3.02,Plastic,True,Fall
PROD0318,Clothing,2022-06-17,6.94,573.37,566.43,59,952,BND006,1.5,0.07,SUP0038,16,True,Blue,L,3.22,Wood,True,Summer
PROD0762,Toys,2022-03-20,116.55,786.13,669.58,439,711,BND064,3.1,0.22,SUP0172,24,True,Blue,M,1.39,Plastic,False,Winter
PROD0108,,2022-08-18,143.98,684.41,540.43,404,463,BND083,5.0,0.13,SUP0023,8,False,Red,M,3.99,Wood,True,Summer
PROD0713,Toys,2022-09-17,99.19,578.14,478.95,470,861,BND064,5.0,0.14,SUP0186,9,True,Blue,M,3.79,Wood,False,Summer
PROD0679,Toys,2023-04-14,146.09,890.08,743.99,430,296,BND054,1.6,0.26,SUP0077,3,False,Black,XL,3.43,Fabric,True,Fall
PROD0382,Toys,2023-01-13,192.97,673.76,480.78999999999996,296,439,BND022,4.1,0.06,SUP0112,2,False,Black,XL,3.77,Wood,False,Winter
PROD0835,Clothing,2022-01-06,66.63,982.6,915.97,95,541,BND080,4.7,0.17,SUP0126,23,False,White,XL,3.6,Wood,True,Spring
PROD0250,Toys,2023-10-11,239.68,859.61,619.9300000000001,434,43,BND079,1.1,0.04,SUP0077,3,True,Green,S,4.1,Wood,True,Spring
PROD0207,Home,2022-10-10,282.36,901.49,619.13,236,445,BND060,2.4,0.26,SUP0018,0,True,White,M,3.15,Metal,True,Fall
PROD0472,Electronics,2023-08-18,145.87,42.75,-103.12,382,1,BND036,4.9,0.26,SUP0105,16,False,Black,S,2.6,Plastic,False,Winter
PROD0468,Books,2023-04-19,23.69,872.51,848.8199999999999,66,211,BND014,1.4,0.29,SUP0054,14,False,Green,M,4.81,Fabric,False,Fall
PROD0235,Electronics,2022-07-03,251.62,927.29,675.67,82,203,BND028,2.6,0.03,SUP0173,29,False,Black,L,1.57,Fabric,True,Winter
PROD0332,Clothing,2023-12-31,64.56,249.38,184.82,253,607,BND070,1.1,0.29,SUP0158,9,False,Green,L,2.18,Wood,True,Fall
PROD0937,Home,2022-05-06,281.38,881.04,599.66,415,782,BND086,1.4,0.23,SUP0007,15,False,Blue,S,4.59,Wood,True,Winter
PROD0078,Toys,2023-02-20,12.68,187.28,174.6,340,301,BND020,4.1,0.29,SUP0086,15,False,Red,S,2.28,Fabric,True,Spring
PROD0529,Home,2023-04-27,127.54,581.32,453.78000000000003,3,579,BND066,4.5,0.15,SUP0170,0,False,Black,S,2.56,Fabric,True,Summer
PROD0470,Books,2022-09-02,88.46,30.15,-58.309999999999995,322,843,BND022,1.8,0.21,SUP0121,4,True,Black,M,1.38,Plastic,False,Spring
PROD0767,Electronics,2023-03-12,208.25,754.12,545.87,262,732,BND020,1.3,0.15,SUP0057,28,False,Green,M,3.13,Fabric,True,Fall
PROD0663,Clothing,2023-07-04,242.67,810.89,568.22,277,489,BND005,3.9,0.01,SUP0035,4,True,Green,M,2.22,Fabric,True,Winter
PROD0344,Clothing,2023-04-18,241.28,782.08,540.8000000000001,32,356,BND069,1.0,0.06,SUP0034,17,True,Black,XL,3.72,Plastic,False,Winter
PROD0289,Toys,2022-07-14,196.03,932.22,736.19,281,342,BND089,1.3,0.14,SUP0003,22,False,Red,M,2.77,Plastic,False,Summer
PROD0701,Toys,2023-06-02,125.19,897.82,772.6300000000001,6,961,BND042,2.9,0.23,SUP0053,5,True,White,XL,0.32,Wood,False,Fall
PROD0852,Electronics,2022-06-02,27.24,971.69,944.45,45,570,BND019,3.4,0.03,SUP0121,7,True,White,S,0.21,Metal,False,Spring
PROD0456,Clothing,2022-02-15,297.82,178.24,-119.57999999999998,340,7,BND037,4.2,0.15,SUP0022,33,False,Black,S,2.61,Metal,True,Winter
PROD0480,Electronics,2022-02-08,98.98,626.1,527.12,272,975,BND032,4.9,0.19,SUP0094,24,False,Red,S,3.06,Wood,False,Fall
PROD0696,Electronics,2022-10-10,28.23,796.9,768.67,73,452,BND050,2.9,0.17,SUP0044,35,False,Green,XL,3.24,Metal,False,Winter
PROD0841,Toys,2023-01-25,47.72,271.15,223.42999999999998,350,217,BND082,3.0,0.14,SUP0013,19,False,Black,L,1.92,Fabric,True,Winter
PROD0051,Home,2022-09-13,114.51,858.57,744.0600000000001,252,234,BND079,1.2,0.16,SUP0008,25,False,White,M,4.22,Metal,False,Winter
PROD0164,Toys,2023-12-24,254.93,312.68,57.75,64,495,BND029,1.2,0.29,SUP0031,15,True,Red,M,3.38,Fabric,False,Spring
PROD1000,Electronics,2022-12-02,156.49,943.5,787.01,452,21,BND072,2.7,0.27,SUP0086,35,True,Red,XL,4.14,Plastic,True,Summer
PROD0266,Toys,2023-09-10,30.54,602.87,572.33,120,761,BND064,2.9,0.04,SUP0165,6,True,White,XL,0.73,Metal,True,Summer
PROD0192,Clothing,2023-05-13,104.99,940.76,835.77,209,20,BND060,3.8,0.12,SUP0034,8,False,Black,XL,2.14,Fabric,True,Spring
PROD0082,Clothing,2023-12-02,133.01,87.61,-45.39999999999999,355,202,BND083,3.7,0.01,SUP0050,32,True,White,S,4.65,Fabric,True,Fall
PROD0871,Electronics,2023-03-13,64.63,668.98,604.35,25,60,BND011,4.9,0.11,SUP0060,24,True,Green,L,4.59,Wood,False,Winter
PROD0479,Electronics,2023-02-18,41.96,170.75,128.79,497,826,BND035,4.2,0.07,SUP0127,21,True,White,M,1.28,Metal,True,Winter
PROD0575,Home,2023-01-08,170.03,720.73,550.7,479,680,BND046,3.4,0.04,SUP0035,33,True,Green,M,1.09,Fabric,False,Fall
PROD0282,Books,2023-06-01,231.44,944.1,712.6600000000001,20,124,BND051,4.3,0.04,SUP0175,14,False,White,M,4.48,Plastic,False,Spring
PROD0251,Clothing,2022-01-01,101.94,522.76,420.82,16,650,BND024,4.6,0.01,SUP0200,0,True,Green,L,1.72,Fabric,False,Winter
PROD0320,Books,2022-10-26,14.93,486.98,472.05,206,364,BND059,1.1,0.27,SUP0020,28,False,Green,L,4.93,Fabric,True,Summer
PROD0956,Clothing,2023-08-29,246.47,898.69,652.22,217,233,BND079,4.9,0.26,SUP0121,7,False,Blue,L,2.19,Plastic,True,Winter
PROD0656,Clothing,2022-05-10,210.77,65.5,-145.27,54,472,BND061,3.9,0.15,SUP0079,34,True,Black,XL,0.52,Plastic,False,Fall
PROD0289,Clothing,2023-09-17,195.16,314.75,119.59,99,280,BND063,4.4,0.03,SUP0006,29,True,Red,XL,2.09,Fabric,True,Summer
PROD0178,Home,2023-08-04,147.15,77.97,-69.18,24,787,BND071,4.1,0.26,SUP0049,14,True,Red,L,1.32,Plastic,False,Summer
PROD0408,Clothing,2022-10-04,124.19,779.24,655.05,486,536,BND001,1.7,0.25,SUP0019,35,False,Green,L,0.54,Metal,False,Fall
PROD0887,Electronics,2023-04-03,172.5,123.75,-48.75,436,327,BND095,4.5,0.19,SUP0102,1,False,Blue,S,3.89,Metal,False,Spring
PROD0760,Books,2023-01-11,35.95,654.37,618.42,375,299,BND070,1.8,0.23,SUP0104,35,False,Red,M,2.3,Fabric,False,Spring
PROD0738,Clothing,2023-06-10,208.99,411.77,202.77999999999997,476,195,BND040,4.9,0.13,SUP0198,24,False,Blue,XL,4.84,Plastic,False,Fall
PROD0179,Books,2023-02-23,46.79,235.82,189.03,105,589,BND052,2.2,0.08,SUP0028,16,False,Blue,M,4.44,Plastic,False,Spring
PROD0428,Home,2022-09-29,151.75,351.71,199.95999999999998,389,337,BND083,1.5,0.12,SUP0033,15,True,Red,L,3.06,Fabric,True,Summer
PROD0436,Electronics,2023-11-05,161.92,589.54,427.62,323,505,BND079,2.1,0.17,SUP0158,24,True,Black,L,0.77,Plastic,True,Winter
PROD0017,Home,2023-02-15,51.94,825.58,773.6400000000001,142,180,BND030,1.7,0.14,SUP0129,20,True,White,S,4.02,Plastic,False,Winter
PROD0311,Clothing,2023-05-26,58.11,43.05,-15.060000000000002,321,36,BND059,1.8,0.1,SUP0194,33,False,Black,L,0.32,Wood,False,Fall
PROD0928,Toys,2023-11-20,24.55,368.2,343.65,34,520,BND010,3.4,0.24,SUP0086,11,True,White,XL,0.69,Metal,False,Summer
PROD0044,Toys,2023-03-11,264.09,268.95,4.860000000000014,372,21,BND037,2.3,0.14,SUP0179,13,False,Black,XL,4.91,Fabric,True,Fall
PROD0599,Home,2022-06-14,115.53,362.57,247.04,232,804,BND068,4.8,0.02,SUP0072,32,True,Black,S,4.91,Plastic,False,Winter
PROD0077,Clothing,2023-08-15,235.79,656.68,420.89,349,381,BND063,4.1,0.17,SUP0171,4,True,Blue,XL,3.65,Metal,True,Fall
PROD0977,Toys,2022-07-19,16.24,302.52,286.28,124,286,BND084,4.3,0.23,SUP0073,15,False,Green,L,3.44,Plastic,False,Fall
PROD0123,Home,2022-04-24,107.32,722.22,614.9000000000001,320,272,BND076,3.7,0.11,SUP0139,32,True,Red,S,2.07,Plastic,True,Fall
PROD0494,Home,2023-02-19,40.45,874.52,834.0699999999999,260,243,BND031,1.3,0.1,SUP0051,9,True,White,M,1.53,Wood,False,Summer
PROD0814,Home,2023-11-02,25.46,719.64,694.18,265,874,BND032,4.7,0.14,SUP0178,9,True,Blue,M,4.92,Metal,False,Summer
PROD0668,Books,2023-10-17,187.01,681.96,494.95000000000005,19,625,BND083,2.4,0.14,SUP0187,13,True,White,M,1.08,Plastic,True,Spring
PROD0968,Electronics,2022-12-23,157.53,750.92,593.39,291,732,BND049,1.4,0.12,SUP0183,34,False,Black,L,1.93,Plastic,True,Summer
PROD0502,Clothing,2023-03-09,135.81,136.64,0.8299999999999841,206,286,BND001,4.6,0.12,SUP0167,20,False,Blue,XL,1.15,Wood,False,Winter
PROD0225,Toys,2023-10-11,61.3,828.4,767.1,27,216,BND069,2.2,0.12,SUP0141,26,True,Black,M,3.9,Metal,True,Spring
PROD0916,Toys,2022-01-01,58.77,442.97,384.20000000000005,243,224,BND051,3.1,0.21,SUP0108,4,True,Green,S,1.37,Plastic,False,Summer
PROD0016,Clothing,2023-08-22,170.35,805.68,635.3299999999999,495,287,BND032,1.9,0.02,SUP0195,24,True,White,S,1.86,Fabric,False,Summer
PROD0933,Toys,2022-09-01,13.37,983.32,969.95,317,567,BND016,4.7,0.15,SUP0057,3,False,Black,XL,1.78,Plastic,True,Spring
PROD0675,Clothing,2023-01-30,246.85,225.23,-21.620000000000005,228,935,BND087,1.4,0.13,SUP0186,16,True,Black,L,3.01,Fabric,False,Summer
PROD0150,Home,2022-10-28,297.32,340.37,43.05000000000001,326,166,BND047,4.0,0.06,SUP0088,21,False,Black,S,4.53,Fabric,False,Winter
PROD0612,Electronics,2023-08-04,245.92,749.93,504.01,133,890,BND082,3.8,0.18,SUP0193,0,False,Blue,L,1.96,Metal,True,Fall
PROD0663,Electronics,2022-07-30,82.9,369.44,286.53999999999996,187,482,BND085,2.4,0.1,SUP0093,5,True,White,XL,4.79,Wood,False,Winter
PROD0676,Books,2022-12-26,104.54,128.2,23.659999999999982,295,67,BND049,1.4,0.02,SUP0199,29,False,Green,M,3.13,Fabric,True,Spring
PROD0994,Clothing,2022-04-27,114.44,434.86,320.42,394,267,BND047,4.7,0.27,SUP0127,26,True,Green,XL,3.02,Wood,True,Winter
PROD0981,Toys,2022-09-04,153.92,666.99,513.07,448,617,BND026,2.7,0.19,SUP0050,10,False,White,M,4.42,Plastic,True,Summer
PROD0800,Toys,2022-10-19,72.9,165.65,92.75,231,36,BND066,4.1,0.06,SUP0115,17,False,Black,XL,2.15,Fabric,True,Winter
PROD0155,Home,2022-12-30,79.88,929.1,849.22,373,396,BND081,4.4,0.07,SUP0058,30,False,White,S,2.19,Metal,True,Winter
PROD0502,Home,2023-12-27,167.92,59.47,-108.44999999999999,312,226,BND013,3.3,0.14,SUP0189,5,False,White,S,4.64,Wood,False,Winter
PROD0090,Books,2022-01-01,152.87,25.56,-127.31,365,648,BND083,4.8,0.15,SUP0080,27,False,Black,L,0.92,Plastic,True,Fall
PROD0196,Toys,2023-07-18,6.72,923.23,916.51,133,209,BND023,4.9,0.3,SUP0019,1,True,Green,M,0.79,Plastic,False,Winter
PROD0148,Electronics,2022-01-01,129.13,64.55,-64.58,74,903,BND085,3.1,0.24,SUP0024,35,True,Red,M,2.28,Wood,True,Fall
PROD0909,Clothing,2022-10-10,119.55,967.86,848.3100000000001,8,769,BND017,3.6,0.01,SUP0005,8,True,Black,S,1.67,Plastic,False,Fall
PROD0998,Toys,2023-12-28,258.04,525.76,267.71999999999997,123,962,BND014,4.2,0.07,SUP0050,6,False,Green,L,4.68,Fabric,True,Fall
PROD0474,Home,2023-12-04,217.25,414.76,197.51,50,118,BND011,1.0,0.3,SUP0137,22,True,Green,M,4.88,Wood,False,Summer
PROD0196,Books,2022-02-22,171.21,772.92,601.7099999999999,305,886,BND011,1.1,0.28,SUP0025,6,True,Blue,L,1.39,Metal,True,Summer
PROD0959,Electronics,2023-07-12,175.69,385.74,210.05,397,190,BND091,2.5,0.23,SUP0062,33,True,Green,S,0.8,Metal,True,Summer
PROD0773,Books,2022-11-26,263.59,22.66,-240.92999999999998,387,358,BND057,2.6,0.22,SUP0069,29,False,Green,L,0.73,Metal,False,Summer
PROD0928,Home,2022-12-12,229.75,77.16,-152.59,490,329,BND013,1.8,0.17,SUP0171,31,False,Blue,S,3.91,Metal,True,Spring
PROD0600,Home,2022-07-11,290.0,855.48,565.48,137,55,BND039,4.5,0.13,SUP0025,18,False,White,L,2.52,Wood,True,Spring
PROD0806,Clothing,2022-10-17,151.45,468.53,317.08,21,505,BND088,3.7,0.17,SUP0195,19,False,Blue,XL,2.65,Metal,True,Winter
PROD0267,Electronics,2023-09-04,257.7,184.88,-72.82,153,920,BND065,4.2,0.26,SUP0051,6,False,Green,S,4.57,Fabric,True,Fall
PROD0855,Home,2023-11-30,80.46,312.17,231.71000000000004,14,895,BND025,3.0,0.13,SUP0012,34,False,Blue,S,4.23,Fabric,True,Summer
PROD0351,Home,2022-12-08,266.87,504.99,238.12,245,350,BND051,2.2,0.03,SUP0186,34,True,Red,L,3.11,Fabric,True,Spring
PROD0479,Toys,2022-01-01,263.71,889.74,626.03,72,263,BND077,1.2,0.02,SUP0003,1,True,Black,L,2.32,Metal,True,Spring
