CustomerID,CLV,TenureMonths,AvgOrderValue,TotalOrders,RepeatRate,ReferralCount,SignupDate,LastOrderDate,CustomerSegment,Region,EmailEngagement,MobileAppUsage,SupportInteractions,SatisfactionScore,ChurnRisk,PromoUsageRate,AvgDeliveryTime,CartAbandonRate,ReviewCount
CUST00091,12/05/2023,46,88.68,60,0.32,10,2023-06-04,2022-08-19,Returning,North,0.83,0.13,9,5.0,0.42,0.44,1.67,0.38,67
CUST00629,4618.63,6,82.32,80,0.73,16,2023-03-11,2023-08-03,New,East,0.48,0.85,7,2.8,0.0,0.13,6.81,0.05,19
CUST01595,3476.68,54,447.18,94,0.41,1,2023-07-27,2022-07-12,Returning,North,0.66,0.06,1,1.8,0.27,0.33,4.42,0.4,26
CUST01419,3921.4,21,167.75,67,0.47,16,2022-09-10,2023-09-29,Returning,North,0.54,0.93,0,4.3,0.95,0.38,1.61,0.06,92
CUST02910,2316.39,26,468.48,9,0.39,9,2023-10-03,2022-02-16,VIP,West,0.83,0.56,9,1.1,0.39,0.09,6.37,0.41,73
CUST02801,1728.93,47,171.29,14,0.45,4,2023-11-24,2023-11-12,New,North,0.83,0.79,5,1.4,0.37,0.08,6.74,0.2,53
CUST01707,1213.7,18,498.83,27,0.43,9,2023-07-01,2023-06-02,Returning,North,0.49,0.44,9,2.2,0.86,0.15,3.21,0.27,12
CUST02647,2010.21,46,276.61,74,0.76,5,2022-06-23,2023-04-14,Returning,West,0.52,0.63,8,2.7,0.06,0.85,3.24,0.37,88
CUST02872,3472.71,33,379.53,20,0.77,12,2023-08-29,2023-07-11,VIP,South,0.62,0.11,3,1.4,0.59,0.0,6.64,0.11,9
CUST02438,3407.59,56,245.4,79,0.65,16,2022-04-15,2022-05-02,Returning,West,0.54,0.42,6,4.9,0.86,0.62,4.48,0.48,17
CUST02526,6824.68,16,357.15,42,0.41,8,2022-08-09,2022-08-26,VIP,South,0.26,0.15,0,1.8,0.42,0.57,6.54,0.38,95
CUST00803,6419.2,18,445.98,85,0.29,4,2023-04-19,2022-09-19,New,South,0.33,0.32,8,1.3,0.33,0.44,1.3,0.12,66
CUST02786,2400.27,48,108.66,27,0.8,4,2023-06-20,2023-08-21,New,West,0.93,0.27,5,1.3,0.15,0.74,9.07,0.34,86
CUST02774,9754.05,28,270.83,27,0.44,12,2023-03-25,2023-09-17,Returning,South,0.03,0.87,7,4.3,0.64,0.38,4.49,0.36,66
CUST02553,3729.63,25,355.96,59,0.84,4,2022-08-30,2023-07-01,VIP,North,0.12,0.01,2,1.3,0.32,0.56,8.02,0.02,41
CUST02239,5438.78,3,349.56,1,0.7,10,2023-07-08,2023-11-25,Returning,West,0.44,0.34,6,4.4,0.78,0.66,4.17,0.4,46
CUST01098,3159.86,47,28.31,4,0.87,6,2023-10-04,2022-08-23,VIP,South,0.22,0.03,0,1.1,0.89,0.79,4.94,0.08,85
CUST02250,9888.67,32,470.27,58,0.4,11,2023-01-22,2022-02-19,VIP,South,0.89,0.89,5,1.1,0.89,0.49,6.51,0.01,4
CUST01545,2573.08,17,429.71,35,0.8,13,2023-10-01,2022-12-05,VIP,East,0.52,0.7,2,4.5,0.2,0.34,9.03,0.41,55
CUST01633,5567.51,47,313.18,8,0.55,19,2022-01-13,2023-12-13,Returning,West,0.77,0.63,4,2.7,0.77,0.77,8.5,0.38,75
CUST00854,8946.53,9,46.95,65,0.34,7,2023-12-24,2023-08-12,New,South,0.17,0.14,9,3.4,0.35,0.94,6.6,0.47,25
CUST02430,5054.3,35,368.53,76,0.59,16,2022-03-26,2022-03-29,New,South,0.27,0.99,6,4.3,0.77,0.49,4.37,0.08,68
CUST02520,12/05/2023,24,151.15,93,0.6,9,2023-10-17,2023-08-26,Returning,South,0.27,0.29,8,4.1,0.67,0.62,8.69,0.03,24
CUST02940,875.0,59,391.06,46,0.75,5,2023-01-23,2023-11-03,Returning,East,0.45,0.65,1,1.7,0.21,0.18,5.68,0.03,65
CUST00915,1321.51,44,44.8,47,0.3,13,2022-03-10,2022-03-31,New,South,0.49,0.24,8,4.0,0.45,0.96,2.59,0.35,73
CUST00425,7074.4,46,401.34,72,0.58,16,2022-02-24,2022-05-21,New,North,0.12,0.49,9,2.5,0.79,0.43,3.41,0.27,39
CUST01968,2933.07,52,409.36,33,0.28,13,2023-07-03,2023-07-16,New,West,0.97,0.6,7,1.2,0.94,0.95,5.87,0.13,49
CUST01280,3435.21,46,28.23,51,0.88,16,2023-01-13,2022-06-07,VIP,East,0.99,0.85,6,4.8,0.51,0.67,4.15,0.15,0
CUST00431,4822.42,21,346.98,75,0.65,16,2022-10-13,2023-12-05,Returning,South,0.18,0.95,1,3.8,0.66,0.78,7.54,0.04,90
CUST00448,4742.58,35,337.98,11,0.13,7,2022-05-17,2023-10-18,Returning,West,0.26,0.91,8,4.4,0.51,0.56,9.9,0.33,58
CUST02313,2699.32,44,160.07,50,0.56,5,2023-11-23,2022-10-31,New,West,0.45,0.96,5,2.4,0.93,0.61,4.96,0.33,13
CUST02425,4893.87,31,284.24,46,0.65,15,2023-07-25,2022-03-13,Returning,East,0.94,0.95,7,3.7,0.02,0.94,1.5,0.19,69
CUST01125,8086.34,46,497.15,37,0.83,4,2022-04-17,2022-06-22,Returning,West,0.43,0.95,5,3.3,0.06,0.49,8.37,0.24,69
CUST02281,2789.11,29,468.63,4,0.13,14,2022-04-08,2022-09-18,VIP,South,0.47,0.22,1,3.4,0.98,0.97,3.62,0.37,83
CUST02851,1929.52,29,326.47,86,0.42,7,2023-06-18,2022-11-03,Returning,West,0.58,0.26,3,2.2,0.69,0.82,8.4,0.13,43
CUST00980,6214.45,45,22.62,74,0.46,14,2023-08-29,2023-12-09,VIP,West,0.85,0.05,8,3.7,0.34,0.35,9.72,0.23,53
CUST01425,1458.62,22,40.84,32,0.33,15,2022-11-18,2022-10-11,VIP,North,0.93,0.13,1,3.3,0.5,0.08,1.33,0.39,65
CUST02742,8155.95,57,95.75,25,0.38,1,2023-11-07,2023-01-27,New,East,0.93,0.84,4,3.0,0.99,1.0,7.57,0.15,0
CUST02243,8314.13,25,343.49,14,0.43,2,2023-04-14,2023-04-21,VIP,South,0.56,0.03,3,2.7,0.74,0.62,7.27,0.04,43
CUST02328,3121.74,27,318.16,69,0.19,10,2023-01-29,2022-02-14,Returning,West,0.58,0.32,4,4.6,0.55,0.37,9.94,0.13,74
CUST02412,6181.61,2,222.78,34,0.56,13,2023-07-07,2022-03-08,VIP,West,0.52,0.27,3,4.2,0.35,0.04,4.77,0.21,57
CUST00028,8267.7,46,123.51,59,0.36,8,2023-09-18,2023-12-01,Returning,North,0.46,0.06,8,4.6,0.52,0.52,3.12,0.4,95
CUST01432,8375.8,10,47.62,30,0.42,18,2022-10-20,2023-12-05,Returning,South,0.98,0.11,2,3.6,0.0,0.84,4.98,0.2,58
CUST00583,4875.82,46,357.72,25,0.7,10,2022-12-05,2023-03-03,New,West,0.06,0.7,0,4.0,0.5,0.63,3.3,0.22,65
CUST01092,6313.17,20,39.65,98,0.58,16,2023-02-20,2022-09-04,Returning,West,0.18,0.66,1,4.6,0.58,0.69,3.71,0.3,99
CUST02463,12/05/2023,10,167.47,20,0.12,11,2023-07-22,2022-10-03,Returning,South,0.82,0.38,2,1.4,0.61,0.21,1.77,0.14,31
CUST00829,7712.89,10,485.33,43,0.82,7,2023-02-15,2022-04-19,VIP,East,0.66,0.16,2,4.2,0.01,0.28,1.56,0.49,97
CUST00737,1134.48,25,50.46,25,0.86,6,2022-04-24,2023-06-19,Returning,West,0.03,0.17,1,1.2,0.66,0.17,3.05,0.49,47
CUST00453,509.38,9,108.94,13,0.48,6,2022-03-17,2022-11-22,VIP,South,0.12,0.68,5,1.4,0.4,0.7,3.33,0.1,79
CUST01691,2994.52,58,165.85,74,0.16,16,2023-01-30,2023-04-29,VIP,South,0.95,0.73,7,1.9,0.13,0.79,7.33,0.04,40
CUST02342,3185.36,9,252.25,66,0.24,10,2022-04-29,2023-01-12,Returning,South,0.7,0.88,8,2.1,0.19,0.81,7.47,0.41,6
CUST00158,6888.6,3,121.91,46,0.53,0,2023-12-16,2023-06-05,New,East,0.24,0.45,4,4.8,0.33,0.27,5.15,0.46,61
CUST02966,5854.52,2,275.33,69,0.43,3,2023-09-20,2023-08-09,Returning,East,0.8,0.26,7,3.7,0.43,0.69,7.53,0.03,33
CUST01442,8236.9,22,212.17,79,0.61,18,2023-06-27,2023-07-30,Returning,West,0.43,0.71,3,4.7,0.89,0.68,6.82,0.43,22
CUST00275,9206.81,49,57.73,81,0.41,11,2022-06-22,2022-12-06,VIP,West,0.2,0.2,5,1.3,0.12,0.71,7.99,0.35,83
CUST02596,6296.28,7,462.15,46,0.39,10,2022-05-07,2023-11-28,New,North,0.72,0.03,6,2.5,0.49,0.93,5.09,0.11,77
CUST00511,2753.35,3,119.06,22,0.54,11,2023-06-18,2022-01-26,New,South,0.3,0.64,8,1.1,0.73,0.41,4.92,0.16,56
CUST02370,5594.14,13,34.04,33,0.14,4,2023-04-24,2022-09-05,New,East,0.08,0.99,4,3.0,0.71,0.47,9.29,0.08,50
CUST01879,6631.29,47,445.97,55,0.69,4,2023-01-18,2023-05-30,Returning,West,0.46,0.82,6,3.4,0.43,0.11,7.7,0.27,63
CUST02686,7336.01,29,123.26,43,0.71,18,2023-07-19,2022-05-18,Returning,North,0.21,0.49,5,2.6,0.6,0.01,6.7,0.25,47
CUST00116,9514.92,17,254.23,95,0.81,7,2022-07-25,2023-06-22,Returning,South,0.15,0.57,7,4.5,0.53,0.58,4.07,0.02,0
CUST02148,7841.17,49,471.73,97,0.66,9,2023-01-28,2023-01-07,Returning,South,0.16,0.17,4,1.9,0.09,0.67,2.4,0.02,58
CUST02108,9618.04,23,53.06,63,0.15,13,2023-03-25,2023-08-06,New,East,0.71,0.62,9,3.0,0.28,0.89,6.77,0.17,61
CUST00479,4855.76,57,191.62,96,0.75,19,2023-02-15,2022-09-11,New,East,0.92,0.99,8,1.5,0.71,0.67,3.52,0.18,85
CUST00493,9787.97,42,154.13,88,0.37,17,2023-07-14,2022-01-04,New,West,0.03,0.04,2,4.3,0.62,0.85,7.08,0.28,90
CUST01450,6053.74,31,127.47,66,0.4,6,2022-04-30,2023-03-10,VIP,West,0.41,0.11,5,2.0,0.02,0.46,1.35,0.0,41
CUST02328,5771.11,12,103.68,70,0.83,17,2023-09-23,2023-06-29,Returning,South,0.09,0.54,9,2.3,0.84,0.2,6.33,0.49,69
CUST02043,4296.55,50,203.93,42,0.48,11,2023-08-03,2022-10-13,New,East,0.98,0.43,0,2.3,0.72,0.08,4.09,0.17,96
CUST02729,9278.45,1,244.68,49,0.41,6,2023-05-25,2022-09-28,Returning,North,0.32,0.34,2,2.1,0.61,0.98,2.76,0.39,17
CUST02167,4484.44,4,166.61,79,0.61,0,2023-02-23,2022-08-19,New,North,0.57,0.27,9,1.3,0.55,0.95,9.6,0.37,3
CUST02903,285.51,53,311.41,89,0.73,6,2023-11-09,2022-06-20,VIP,South,0.2,0.12,6,1.7,0.2,0.94,3.92,0.21,17
CUST00938,4456.05,5,232.85,76,0.28,5,2023-03-01,2022-05-23,Returning,North,0.88,0.85,0,3.5,0.67,0.84,4.11,0.26,71
,5774.17,49,301.4,59,0.34,19,2022-03-20,2022-02-15,VIP,North,0.71,0.57,1,1.2,0.88,0.76,5.17,0.1,60
CUST01819,2131.42,55,285.06,8,0.76,12,2023-06-05,2022-11-24,New,South,0.17,0.76,0,2.0,0.97,0.84,5.71,0.36,18
CUST02343,6939.07,57,202.99,67,0.59,13,2022-08-15,2022-01-07,New,North,0.75,0.79,5,2.5,0.97,0.63,9.43,0.45,85
CUST00474,2558.32,43,111.95,37,0.86,0,2023-12-23,2022-10-24,Returning,North,0.33,0.85,4,3.5,0.13,0.78,7.79,0.32,60
CUST01383,8783.02,39,259.73,69,0.14,18,2023-10-25,2022-09-06,New,East,0.8,0.42,1,3.1,0.65,0.62,1.72,0.24,67
CUST01926,794.64,23,118.74,17,0.78,5,2023-07-20,2023-09-27,Returning,East,0.12,0.91,3,2.7,0.8,0.01,1.54,0.42,52
CUST00526,262.94,19,378.03,84,0.1,3,2023-07-19,2023-03-14,New,South,0.5,0.76,2,1.8,0.87,0.59,6.95,0.22,89
CUST01007,6289.6,47,447.97,13,0.65,3,2023-01-19,2022-05-31,Returning,West,0.96,0.71,1,3.4,0.94,0.03,8.3,0.15,63
CUST00980,3623.22,6,492.02,51,0.22,1,2022-07-16,2022-01-30,Returning,South,0.05,0.61,3,2.6,0.83,0.18,2.69,0.23,29
CUST00457,5621.94,57,495.69,67,0.88,12,2022-01-23,2023-02-15,VIP,South,0.11,0.86,7,2.2,0.61,0.21,1.61,0.17,74
CUST01060,882.13,54,214.27,8,0.56,16,2022-01-13,2023-06-27,VIP,South,0.44,0.28,2,1.2,0.06,0.59,2.21,0.27,49
CUST01535,3718.42,38,499.04,14,0.45,18,2022-06-08,2023-05-22,Returning,East,0.8,0.98,8,3.3,0.59,0.88,8.87,0.15,36
CUST00052,911.89,47,353.17,92,0.37,10,2022-01-31,2022-03-09,VIP,East,0.79,0.02,5,4.1,0.6,0.8,1.33,0.29,26
CUST02947,2384.12,36,441.04,73,0.83,7,2023-01-02,2023-04-23,VIP,West,0.03,0.94,4,2.0,0.62,0.3,8.14,0.02,6
CUST00677,5384.58,7,42.83,76,0.3,7,2023-09-02,2023-12-14,Returning,East,0.92,0.12,2,1.7,0.28,0.65,4.59,0.13,83
CUST02212,9382.2,14,403.07,60,0.6,7,2023-06-18,2022-06-11,New,North,0.97,0.03,2,1.9,0.36,0.32,2.42,0.13,29
CUST00352,4479.78,30,270.45,64,0.3,15,2022-06-06,2023-11-08,Returning,West,0.9,0.54,7,2.5,0.59,0.42,6.83,0.08,63
CUST02719,767.63,28,480.05,12,0.68,5,2023-09-19,2022-03-10,Returning,North,0.44,0.62,3,4.8,0.26,0.6,3.11,0.1,43
CUST02273,4607.56,30,222.32,56,0.66,9,2023-05-03,2022-04-11,VIP,West,0.46,0.61,0,4.3,0.07,0.86,9.16,0.12,10
CUST00633,1984.03,50,303.63,73,0.37,14,2022-02-18,2023-08-14,VIP,North,0.54,0.46,6,3.7,0.2,0.81,7.12,0.44,41
CUST01566,5049.64,15,90.43,23,0.47,6,2023-01-12,2022-06-04,Returning,West,0.44,0.19,8,1.0,0.65,0.76,8.23,0.33,82
CUST01797,253.53,57,428.57,15,0.62,13,2022-04-06,2023-04-23,Returning,West,0.39,0.38,6,3.5,0.2,0.43,2.06,0.28,36
CUST02607,5620.27,30,25.8,9,0.72,6,2023-03-17,2023-12-13,Returning,West,0.11,0.63,7,3.9,0.66,0.86,6.71,0.26,68
CUST01885,7028.46,26,144.14,59,0.43,5,2022-01-25,2022-10-29,VIP,South,0.95,0.78,6,3.4,0.62,0.09,1.97,0.19,28
CUST02439,9159.03,32,48.08,97,0.4,9,2022-09-17,2023-01-22,New,West,0.81,0.34,0,4.6,0.25,0.62,6.5,0.41,73
CUST02383,8688.55,16,64.88,41,0.86,8,2022-09-15,2022-01-10,VIP,East,0.47,0.03,1,3.1,0.85,0.24,4.96,0.09,76
CUST02180,3170.35,21,173.17,42,0.45,15,2022-12-20,2022-04-08,New,East,0.93,0.64,9,5.0,0.13,0.95,9.84,0.4,52
CUST02797,1189.7,14,209.0,97,0.33,0,2023-05-13,2023-05-03,VIP,West,0.7,0.75,7,3.5,0.0,0.43,2.27,0.01,29
CUST00511,2322.69,18,62.33,63,0.35,8,2023-11-19,2022-05-02,Returning,West,0.2,0.64,5,4.2,0.12,0.46,5.78,0.15,82
CUST00659,8469.95,53,403.13,30,0.11,13,2023-07-30,2023-10-04,VIP,North,0.52,0.74,9,2.7,0.54,0.26,1.5,0.24,9
CUST02081,1171.97,16,425.99,39,0.8,1,2022-05-21,2023-10-12,Returning,East,0.24,0.28,5,3.0,0.79,0.51,4.38,0.29,38
CUST02517,8291.02,48,341.56,69,0.64,14,2023-08-04,2023-05-11,New,South,0.61,0.63,3,2.3,0.82,0.32,7.71,0.16,5
CUST02711,5406.92,38,404.34,75,0.25,2,2022-05-25,2023-09-14,Returning,North,0.15,0.62,4,1.8,0.52,0.32,7.45,0.44,97
CUST01272,1421.27,19,48.85,72,0.89,14,2022-08-12,2023-06-20,Returning,East,0.89,0.56,0,1.7,0.92,0.7,6.9,0.01,27
CUST00232,1598.73,3,486.11,74,0.78,10,2023-09-13,2022-09-23,New,North,0.73,0.96,2,3.4,0.29,0.62,8.68,0.45,20
CUST00173,8253.26,1,65.17,84,0.62,16,2023-10-16,2023-07-21,Returning,West,0.82,0.38,2,2.8,0.9,0.03,3.0,0.09,68
CUST01805,2905.06,21,467.7,7,0.46,3,2022-02-23,2023-02-03,VIP,South,0.12,0.59,1,1.6,0.64,0.3,6.92,0.0,39
CUST02482,9222.04,41,211.95,68,0.36,15,2022-02-25,2022-11-27,New,West,0.97,0.02,5,3.1,0.99,0.47,7.52,0.33,60
CUST01113,8531.39,25,158.13,5,0.27,3,2023-10-26,2022-03-20,VIP,North,0.99,0.2,4,2.9,0.68,0.33,6.87,0.46,1
CUST00463,1116.28,22,444.12,90,0.43,0,2022-12-14,2023-05-04,New,North,0.99,0.54,0,2.0,0.47,0.73,2.4,0.47,71
CUST02845,9774.68,6,470.12,38,0.88,15,2023-04-11,2023-02-21,New,West,0.53,0.71,1,2.9,0.14,0.06,2.5,0.13,19
CUST02988,9542.97,30,306.7,4,0.81,0,2022-03-20,2023-02-08,New,West,0.82,0.44,9,1.7,0.95,0.86,9.63,0.16,42
CUST01646,2504.61,8,133.98,82,0.8,5,2023-12-07,2022-12-21,VIP,East,0.01,0.93,3,1.3,0.27,0.91,5.37,0.45,1
CUST01738,9127.39,11,303.77,73,0.19,14,2023-08-15,2023-04-02,New,South,0.07,0.86,0,4.9,0.43,0.36,1.3,0.17,10
CUST02347,5512.38,27,369.73,4,0.13,3,2022-06-08,2023-05-09,New,South,0.36,0.55,5,4.1,0.55,0.39,2.41,0.37,5
CUST00926,6174.76,48,235.66,58,0.21,8,2023-07-23,2022-10-13,Returning,East,0.76,0.83,5,2.6,0.8,0.75,8.26,0.47,86
CUST00110,7107.39,8,498.04,1,0.44,8,2023-02-07,2023-01-12,New,South,0.97,0.61,0,4.0,0.94,0.92,3.48,0.03,63
CUST01037,4419.53,44,137.67,31,0.38,12,2022-06-17,2023-10-27,VIP,East,0.39,0.93,2,2.3,0.35,0.87,2.11,0.15,32
CUST00924,8099.56,57,283.62,78,0.19,7,2023-03-14,2022-10-01,VIP,North,0.61,0.13,6,2.1,0.86,0.06,6.28,0.19,43
CUST02522,8774.47,17,190.11,84,0.54,15,2023-01-21,2022-07-08,New,West,0.31,0.96,9,3.8,0.37,0.24,1.64,0.36,0
CUST00483,396.16,43,120.15,59,0.28,3,2022-06-22,2022-12-09,Returning,East,0.1,0.55,6,4.3,0.51,0.1,9.63,0.04,78
CUST01225,4182.33,36,395.2,50,0.15,12,2022-04-23,2023-12-29,Returning,North,0.86,0.17,8,3.5,0.4,0.87,6.64,0.0,75
CUST00062,3581.32,16,239.25,33,0.89,15,2022-09-22,2023-11-04,VIP,South,0.53,0.23,7,5.0,0.03,0.11,8.17,0.35,39
CUST00826,3828.33,13,45.39,81,0.64,1,2023-02-19,2022-08-27,VIP,West,0.85,0.17,0,3.9,0.84,0.72,2.65,0.35,38
CUST00394,7123.19,13,411.88,98,0.69,11,2023-06-08,2022-10-19,Returning,South,0.13,0.89,2,3.8,0.23,0.17,9.9,0.5,25
CUST00568,2914.5,33,37.21,82,0.69,1,2022-03-23,2023-01-16,New,South,0.82,0.93,3,4.6,0.92,0.72,1.8,0.21,29
CUST01012,4539.36,13,152.54,62,0.33,0,2022-05-19,2023-11-03,VIP,West,0.11,0.23,7,2.6,0.31,0.4,1.7,0.15,94
CUST02260,3590.53,26,354.97,30,0.46,2,2022-05-25,2023-10-16,Returning,South,0.1,0.06,4,1.3,0.96,0.94,3.58,0.06,6
CUST00660,9771.55,4,72.52,33,0.59,7,2023-07-22,2023-05-04,VIP,East,0.09,0.91,3,2.5,0.91,0.86,8.54,0.34,52
CUST02819,8095.55,30,354.54,84,0.36,7,2022-10-03,2023-06-21,New,South,0.62,0.91,8,3.0,0.18,0.95,3.96,0.27,73
CUST02924,9228.59,20,25.45,97,0.3,9,2023-12-24,2022-11-17,New,North,0.68,0.98,4,4.4,0.49,0.57,3.61,0.11,4
CUST01140,9740.11,59,166.87,81,0.8,5,2023-01-08,2023-07-16,VIP,South,0.46,0.19,2,3.1,0.59,0.92,8.57,0.25,14
CUST00646,6417.71,27,95.59,61,0.21,14,2023-12-12,2022-02-20,VIP,West,0.03,0.34,0,4.0,0.11,0.92,6.55,0.07,60
CUST01954,5011.88,53,206.6,47,0.69,12,2022-11-23,2022-06-07,New,East,0.93,0.69,5,1.5,0.03,0.36,4.2,0.32,5
CUST01140,747.42,17,76.24,71,0.61,7,2023-12-04,2022-03-07,Returning,South,0.21,0.48,3,1.7,0.62,0.43,7.86,0.31,30
CUST00522,3898.28,31,412.69,54,0.82,1,2022-07-21,2022-02-14,New,North,0.65,0.82,8,4.1,0.11,0.52,5.47,0.5,16
CUST02786,1022.69,55,281.44,85,0.77,8,2023-10-26,2023-04-23,Returning,South,0.68,0.95,2,2.6,0.35,0.73,6.37,0.48,81
CUST00297,5766.4,22,209.42,8,0.25,0,2022-01-02,2022-11-06,VIP,North,0.06,0.64,4,2.9,0.91,0.14,6.64,0.24,66
,8972.39,52,282.57,63,0.24,19,2022-11-16,2022-09-26,Returning,North,0.06,0.78,3,3.6,0.55,0.59,5.69,0.06,26
CUST02934,7793.2,57,32.27,54,0.13,1,2023-09-05,2023-07-12,VIP,South,0.82,0.38,6,3.4,0.91,0.04,9.69,0.16,47
CUST01691,5035.88,16,43.62,53,0.72,5,2023-03-28,2022-08-14,New,East,0.73,0.53,2,2.9,0.23,0.62,1.79,0.19,58
CUST00101,1127.7,4,398.12,27,0.26,16,2023-05-03,2022-03-30,New,West,0.39,0.21,1,1.1,0.47,0.38,3.85,0.35,31
CUST01530,6519.31,14,293.07,91,0.33,8,2022-05-10,2023-08-07,Returning,North,0.49,0.19,9,3.6,0.56,0.89,8.04,0.23,5
CUST01266,4593.23,40,341.16,20,0.73,8,2022-12-13,2023-09-24,New,East,0.11,0.86,5,4.8,0.3,0.02,7.52,0.42,61
CUST02019,7916.04,17,209.25,48,0.13,7,2022-08-02,2022-08-06,VIP,South,0.59,0.09,7,4.3,0.08,0.9,7.82,0.19,97
CUST00415,9576.31,47,213.84,52,0.74,19,2023-03-31,2023-12-17,New,South,0.59,0.31,7,4.1,0.34,0.49,3.02,0.24,99
CUST02919,1929.69,57,253.67,96,0.82,0,2022-10-10,2022-03-21,Returning,North,0.47,0.37,3,4.7,0.72,0.09,1.39,0.33,33
CUST01147,9016.46,19,495.62,59,0.76,5,2022-03-07,2024-01-01,New,East,0.91,0.87,9,2.7,0.47,0.37,8.45,0.21,84
CUST01086,9657.61,2,323.52,99,0.51,6,2023-01-06,2022-09-28,VIP,West,0.55,0.69,6,2.5,0.93,0.97,9.33,0.24,80
CUST02867,8315.38,24,377.84,39,0.64,16,2022-09-19,2023-09-10,New,East,0.61,0.05,6,2.5,0.33,0.88,4.29,0.23,99
CUST02758,7630.45,29,456.17,99,0.32,6,2023-01-24,2022-03-04,VIP,North,0.94,0.15,7,3.7,0.48,0.66,8.78,0.31,94
,5015.47,39,170.13,41,0.4,11,2023-12-04,2022-04-30,Returning,West,0.19,0.53,1,4.8,0.91,0.13,1.06,0.13,97
CUST00782,2199.41,46,439.4,92,0.37,17,2023-10-02,2022-05-01,Returning,South,0.18,0.84,6,2.3,0.48,0.73,7.34,0.38,60
CUST00985,6618.96,56,185.67,44,0.21,18,2022-08-29,2022-05-31,New,North,0.61,0.23,0,3.8,0.86,0.81,3.83,0.08,12
CUST00768,6101.47,40,143.31,28,0.21,10,2022-07-21,2023-12-20,New,North,0.52,0.38,9,4.4,0.28,0.87,3.46,0.09,46
CUST00734,3724.47,23,251.85,2,0.51,8,2023-12-08,2023-06-13,Returning,West,0.68,0.05,2,1.2,0.75,0.03,2.64,0.29,14
CUST01976,5708.68,8,31.24,90,0.77,18,2023-08-12,2023-05-13,Returning,North,0.09,0.53,4,2.3,0.23,0.5,6.07,0.41,77
CUST00062,6668.8,45,45.73,6,0.21,12,2023-11-16,2022-02-24,New,South,0.59,0.47,9,4.1,0.51,0.37,7.25,0.13,59
CUST02567,8391.91,9,229.77,58,0.38,7,2023-01-11,2023-01-14,VIP,South,0.06,0.96,0,1.9,0.86,0.61,5.53,0.34,53
CUST00319,9701.92,17,499.71,30,0.38,16,2023-12-03,2022-03-22,New,East,0.01,0.53,7,1.4,0.53,0.78,3.9,0.2,11
CUST01913,12/05/2023,54,51.97,32,0.42,15,2022-11-20,2022-04-29,Returning,North,0.92,0.88,6,2.4,0.33,0.11,8.12,0.16,86
CUST00830,7902.98,17,49.52,21,0.68,14,2023-05-09,2022-06-04,New,North,0.93,0.54,2,3.8,0.55,0.23,2.99,0.12,91
CUST01805,7034.07,8,447.62,53,0.78,5,2023-10-08,2023-04-25,Returning,South,0.96,0.63,0,3.2,0.91,0.72,3.32,0.38,18
CUST00353,412.84,42,175.13,57,0.41,14,2023-04-16,2022-11-16,New,North,0.2,0.39,4,4.0,0.75,0.48,9.95,0.12,38
CUST01538,128.73,45,151.19,54,0.19,8,2023-05-19,2023-09-09,Returning,North,0.01,0.56,2,3.5,0.89,0.58,5.32,0.24,80
CUST02440,9526.98,29,274.95,33,0.41,19,2023-08-30,2023-03-09,Returning,South,0.72,0.18,2,3.9,0.9,0.5,3.84,0.38,0
CUST02602,2377.07,48,349.15,83,0.11,9,2022-02-15,2023-10-23,Returning,East,0.77,0.48,6,3.8,0.37,0.62,3.91,0.1,53
CUST01767,5835.78,15,328.11,78,0.24,12,2022-06-23,2022-05-23,New,North,0.38,0.12,2,3.1,0.1,0.4,9.48,0.33,34
CUST00682,3311.61,21,235.39,6,0.39,5,2023-12-24,2022-01-26,VIP,East,0.86,0.94,8,3.9,0.33,0.56,7.04,0.3,38
CUST02600,1583.5,58,98.35,91,0.63,5,2022-01-26,2023-10-04,Returning,North,0.34,0.45,9,4.9,0.54,0.91,8.28,0.28,96
CUST00103,3558.49,8,345.21,70,0.11,19,2023-08-07,2023-05-02,VIP,South,0.01,0.25,0,1.4,0.99,0.21,8.71,0.33,18
CUST02884,1613.92,49,166.26,89,0.43,18,2022-09-14,2022-04-28,New,East,0.46,0.91,1,1.1,0.21,0.51,9.38,0.18,13
CUST00402,1439.22,2,79.81,8,0.19,3,2022-06-28,2023-09-01,New,West,0.41,0.05,9,1.8,0.35,0.74,2.86,0.07,29
CUST01072,7268.46,34,491.77,71,0.65,7,2023-10-23,2022-11-20,Returning,East,0.52,0.82,3,3.8,0.47,0.19,3.88,0.27,3
CUST02006,4218.04,43,180.64,31,0.4,15,2023-11-09,2022-03-10,VIP,West,0.34,0.51,0,3.0,0.25,0.39,3.9,0.46,36
CUST01442,845.63,14,111.12,99,0.77,15,2023-05-19,2023-02-20,Returning,East,0.19,0.47,1,2.9,0.65,0.05,3.36,0.24,74
CUST00603,5245.17,9,255.41,41,0.22,18,2023-09-02,2022-06-07,Returning,North,0.76,0.33,1,2.2,0.47,0.58,3.9,0.44,30
CUST00668,8688.33,36,376.92,95,0.44,1,2023-07-17,2022-12-18,VIP,North,0.97,0.54,6,1.9,0.62,0.37,1.45,0.04,34
CUST00078,2175.92,46,450.1,18,0.64,8,2023-02-18,2023-12-09,New,East,0.49,0.26,2,4.3,0.75,0.43,4.17,0.44,43
