ProductID,StockLevel,RestockDate,LeadTime,SupplierID,WarehouseID,InventoryTurnover,BackorderRate,StockoutFlag,ReorderPoint,SafetyStock,DemandForecast,ActualDemand,OverstockFlag,StorageCost,HandlingCost,InventoryValue,ProductCategory,Region,SupplierRating
PROD0370,181,2022-12-15,18,SUP0068,WH002,5.08,0.04,1,78,75,412.35,308.84,0,219.91,297.2,11093.03,Clothing,West,3.6
PROD0489,698,2023-04-19,8,SUP0061,WH038,9.37,0.02,0,117,72,117.95,647.07,1,941.57,447.77,45081.8,Books,North,3.4
PROD0369,527,2022-01-19,27,SUP0170,WH041,11.35,0.13,1,277,28,859.86,618.87,1,216.91,460.07,25993.07,Books,East,3.0
PROD0940,266,2022-07-21,6,SUP0009,WH037,1.55,0.14,1,251,51,218.96,824.68,0,271.19,120.8,11244.75,Clothing,West,2.0
,910,2022-02-03,14,SUP0091,WH035,12.1,0.22,1,123,57,356.91,928.56,0,759.26,292.67,43937.57,Electronics,North,2.6
PROD0559,460,2023-05-05,17,SUP0094,WH020,4.24,0.2,1,65,98,365.53,408.2,1,874.33,470.38,39854.04,Home,North,2.9
PROD0980,233,2023-01-12,14,SUP0142,WH009,4.03,0.09,1,132,35,546.08,734.02,0,293.98,462.56,36499.24,Clothing,North,1.8
PROD0990,249,2022-01-16,2,SUP0102,WH007,7.65,0.24,1,116,48,953.4,963.65,0,657.99,170.63,27273.7,Electronics,East,3.9
PROD0336,288,2022-04-10,9,SUP0123,WH014,2.22,0.13,1,261,53,607.3,157.7,0,865.87,99.28,39202.62,Electronics,West,1.4
PROD0414,189,2023-09-15,7,SUP0065,WH018,13.47,0.16,0,229,44,561.14,133.57,0,965.84,360.24,11881.47,Books,North,2.6
PROD0108,633,2023-04-19,28,SUP0019,WH040,13.53,0.11,0,112,36,649.43,317.16,0,796.2,488.51,8402.41,Clothing,South,4.4
PROD0442,464,2023-09-28,2,SUP0183,WH041,2.08,0.09,0,197,45,922.15,933.68,1,120.93,232.43,49071.15,Books,South,4.0
PROD0048,249,2023-12-06,29,SUP0037,WH041,9.76,0.15,0,68,73,311.38,458.85,0,637.65,209.23,24544.84,Clothing,East,3.7
PROD0174,899,2022-06-30,28,SUP0105,WH009,12.41,0.11,0,113,34,269.24,322.13,0,643.69,407.63,49061.85,Clothing,East,2.7
PROD0909,343,2023-03-21,13,SUP0037,WH040,5.29,0.18,0,98,90,562.3,879.13,0,826.1,197.59,27608.06,Home,West,3.0
PROD0521,540,2023-01-06,7,SUP0061,WH026,5.1,0.17,1,170,50,937.26,469.18,0,320.13,280.89,29113.2,Home,South,1.6
PROD0931,318,2023-03-31,19,SUP0198,WH001,1.23,0.19,0,83,25,305.02,924.76,0,789.93,130.62,22034.62,Home,West,5.0
PROD0451,899,2022-11-25,22,SUP0058,WH010,10.22,0.09,1,135,87,778.12,402.22,1,311.41,307.88,19251.9,Books,South,3.5
PROD0061,14,2022-07-22,5,SUP0089,WH049,6.09,0.26,0,54,29,850.3,198.15,0,537.19,284.47,28638.54,Books,East,1.2
PROD0413,12/05/2023,2022-07-12,5,SUP0140,WH021,1.13,0.29,0,224,98,331.05,333.35,1,270.34,320.19,36088.08,Books,South,1.3
PROD0324,655,2023-03-29,10,SUP0066,WH032,7.46,0.09,1,299,30,903.29,273.0,1,142.0,107.43,26739.36,Electronics,East,1.3
PROD0379,337,2022-04-24,15,SUP0024,WH009,5.06,0.15,1,270,64,624.74,460.18,1,962.58,331.12,8180.96,Books,East,3.5
PROD0829,749,2023-12-15,8,SUP0115,WH020,8.74,0.3,0,72,37,127.91,173.33,0,192.6,414.31,20626.62,Electronics,East,4.3
PROD0876,753,2023-05-26,19,SUP0137,WH007,12.02,0.13,1,52,55,132.07,926.93,1,303.23,195.1,26020.59,Electronics,North,4.4
PROD0952,365,2023-09-25,22,SUP0114,WH046,14.57,0.0,1,180,71,229.83,986.14,1,766.46,348.01,27165.28,Home,South,2.1
PROD0062,786,2022-09-21,23,SUP0075,WH026,12.15,0.01,1,254,71,670.57,390.65,0,302.3,373.42,6695.68,Home,West,2.5
PROD0196,554,2023-03-29,19,SUP0183,WH030,12.17,0.25,1,50,48,112.45,958.58,0,304.12,179.7,27346.69,Books,West,3.3
PROD0652,87,2023-11-08,7,SUP0146,WH029,12.34,0.02,1,202,40,542.83,824.65,0,445.55,281.83,30135.21,Home,South,1.3
PROD0348,384,2023-11-03,7,SUP0139,WH047,13.89,0.12,1,175,78,778.88,134.59,0,633.34,397.1,32381.05,Books,North,4.8
PROD0419,420,2023-06-18,3,SUP0192,WH004,1.47,0.28,1,255,65,311.72,796.71,1,113.62,403.67,23121.94,Electronics,North,2.2
PROD0432,941,2023-04-10,4,SUP0070,WH023,8.76,0.12,1,91,38,355.53,239.16,1,429.75,164.35,17337.68,Home,West,4.2
PROD0960,70,2022-12-06,22,SUP0200,WH022,7.9,0.08,0,170,35,886.97,160.14,0,738.91,251.81,30183.01,Books,West,1.8
PROD0905,812,2023-10-28,13,SUP0143,WH005,9.43,0.15,0,178,69,934.01,825.17,1,255.39,91.78,44504.73,Books,West,3.1
PROD0642,631,2023-03-16,17,SUP0030,WH029,7.72,0.07,0,97,84,702.69,189.89,0,469.8,55.76,34656.19,Home,North,2.3
PROD0478,293,2022-10-30,9,SUP0107,WH027,6.64,0.19,0,245,92,240.5,361.34,0,378.61,398.44,30177.22,Electronics,South,3.4
PROD0855,958,2022-04-18,21,SUP0021,WH013,4.33,0.18,0,198,96,758.33,359.34,1,814.69,482.23,16507.86,Electronics,East,1.8
PROD0833,828,2023-12-06,17,SUP0180,WH004,12.91,0.26,1,266,70,963.68,430.52,1,838.75,396.85,17503.93,Clothing,West,4.6
PROD0974,216,2022-11-02,12,SUP0083,WH020,4.69,0.13,1,254,30,744.11,796.87,1,536.68,118.95,16464.36,Home,West,1.1
PROD0094,508,2023-05-22,7,SUP0078,WH019,8.72,0.3,1,297,60,740.26,671.86,1,468.09,84.55,40055.09,Electronics,West,3.9
PROD0412,647,2023-06-03,27,SUP0187,WH025,4.92,0.22,1,273,56,576.21,245.68,1,616.35,163.61,42403.51,Books,East,3.9
PROD0987,508,2022-06-24,26,SUP0057,WH014,6.76,0.07,0,72,76,892.11,800.66,1,300.03,248.67,37325.5,Books,East,2.0
PROD0494,366,2023-10-16,13,SUP0020,WH036,12.74,0.08,0,110,42,170.84,997.47,1,253.63,68.15,36894.42,Books,South,1.4
PROD0985,205,2023-07-15,20,SUP0142,WH019,6.69,0.07,1,94,55,288.92,419.76,0,151.97,141.79,12028.8,Clothing,South,4.8
PROD0555,998,2023-10-14,4,SUP0042,WH010,1.87,0.04,0,269,37,952.0,822.91,0,873.4,99.1,19554.89,Books,West,2.6
PROD0861,12/05/2023,2022-01-21,12,SUP0108,WH046,11.43,0.11,0,120,47,772.82,191.12,0,616.03,100.64,37842.67,Electronics,North,3.2
PROD0954,609,2022-07-09,17,SUP0029,WH007,3.99,0.01,0,217,53,505.7,334.99,1,853.85,379.06,47632.92,Clothing,West,3.6
PROD0618,511,2023-01-15,16,SUP0069,WH003,14.45,0.22,1,235,20,110.32,318.42,1,164.5,268.62,9944.2,Books,South,1.4
PROD0854,948,2022-11-29,15,SUP0093,WH036,10.8,0.3,0,247,23,228.88,251.63,0,239.14,393.1,31682.44,Clothing,West,3.0
PROD0232,728,2022-12-03,6,SUP0199,WH036,13.77,0.11,0,185,81,257.97,294.53,1,675.24,127.43,33025.46,Home,South,4.9
PROD0678,713,2023-04-07,24,SUP0111,WH017,9.81,0.29,0,65,48,949.05,392.35,0,581.03,237.68,24990.41,Books,South,3.5
PROD0836,153,2023-06-10,10,SUP0048,WH048,11.01,0.27,0,177,74,290.43,668.02,1,589.98,97.13,13840.67,Home,South,1.9
PROD0720,537,2022-04-14,16,SUP0123,WH043,3.51,0.12,1,78,96,916.31,123.58,0,308.14,226.22,34155.88,Books,South,1.3
PROD0391,981,2022-10-20,1,SUP0175,WH042,10.25,0.21,0,268,39,298.1,371.38,0,209.55,283.69,30872.61,Home,West,2.3
PROD0988,412,2022-09-02,29,SUP0028,WH038,7.83,0.23,0,81,37,124.99,226.23,1,749.35,140.84,42987.04,Clothing,East,4.4
PROD0262,361,2022-03-21,7,SUP0164,WH033,12.77,0.06,0,281,73,331.93,695.64,1,489.31,172.79,47170.3,Home,North,4.4
PROD0248,194,2022-05-20,11,SUP0132,WH030,9.19,0.18,0,148,63,758.05,933.36,0,353.46,444.16,14288.44,Books,South,4.9
PROD0366,25,2023-12-22,26,SUP0048,WH010,10.64,0.01,0,268,89,628.9,944.19,1,382.05,126.05,30907.32,Electronics,North,1.7
PROD0238,876,2023-05-02,7,SUP0007,WH009,3.65,0.27,0,171,71,321.74,217.75,0,448.44,482.78,38054.03,Books,East,3.4
PROD0552,320,2023-07-08,16,SUP0146,WH017,12.14,0.02,1,101,96,557.91,602.88,0,958.99,340.59,22861.26,Clothing,East,1.2
PROD0628,532,2022-09-01,16,SUP0168,WH038,5.34,0.28,1,230,33,380.2,251.71,1,351.19,490.23,27198.96,Electronics,East,4.8
PROD0823,473,2023-12-20,14,SUP0097,WH041,3.42,0.28,1,171,24,692.74,792.82,1,121.91,457.68,25078.82,Clothing,South,1.9
PROD0358,672,2022-03-05,17,SUP0120,WH050,5.69,0.3,0,116,99,536.15,663.52,1,537.95,243.22,43370.03,Home,East,4.9
PROD0464,121,2023-09-19,19,SUP0070,WH031,13.95,0.29,0,245,94,767.55,911.82,1,582.71,165.07,46825.96,Electronics,West,4.1
PROD0610,7,2022-09-26,4,SUP0111,WH019,11.32,0.07,1,116,82,194.2,816.72,1,408.42,364.74,40343.9,Books,North,1.0
PROD0506,622,2023-04-17,4,SUP0135,WH037,13.19,0.12,0,264,97,983.68,931.59,1,237.87,499.55,45683.35,Home,East,4.1
PROD0087,917,2023-12-06,16,SUP0101,WH005,11.24,0.23,0,239,70,530.28,699.04,1,544.63,414.12,21846.19,Books,East,4.6
PROD0100,735,2023-09-01,23,SUP0075,WH017,10.84,0.2,1,127,68,840.83,529.16,1,913.55,351.62,4836.0,Home,East,2.5
PROD0214,422,2022-11-22,12,SUP0019,WH017,10.48,0.14,1,125,41,732.34,520.81,0,770.62,471.82,14155.55,Books,East,4.2
PROD0060,79,2022-01-14,25,SUP0039,WH011,3.31,0.2,1,134,42,869.29,905.61,1,648.56,82.18,39837.44,Books,East,2.7
PROD0762,87,2022-06-13,3,SUP0098,WH036,5.57,0.01,0,278,89,241.69,568.9,0,343.59,184.03,9020.5,Home,South,3.0
PROD0788,792,2022-06-02,17,SUP0104,WH050,7.35,0.08,0,226,76,350.62,360.81,1,289.81,276.41,11610.32,Electronics,South,4.1
PROD0300,82,2022-12-04,18,SUP0114,WH017,3.2,0.1,1,148,33,338.11,212.07,0,444.94,239.38,43543.95,Books,South,2.6
PROD0382,891,2023-06-21,26,SUP0108,WH032,5.39,0.27,0,268,51,863.9,781.47,1,265.19,87.99,29445.75,Electronics,East,3.5
PROD0847,82,2022-02-18,13,SUP0128,WH029,13.77,0.09,1,118,90,175.73,311.96,1,853.18,411.78,18624.43,Home,West,2.6
PROD0884,339,2022-02-05,26,SUP0038,WH034,9.38,0.04,0,161,37,162.92,415.03,1,262.49,165.81,21688.7,Books,East,3.1
PROD0045,994,2022-02-21,2,SUP0145,WH007,6.63,0.02,0,148,77,506.9,507.23,0,112.58,343.51,35293.08,Clothing,North,2.5
PROD0318,680,2022-08-12,25,SUP0105,WH042,3.82,0.03,0,214,82,242.24,315.46,0,621.58,146.07,33946.32,Clothing,West,4.5
PROD0776,374,2022-06-18,27,SUP0173,WH023,9.77,0.22,0,106,43,480.4,289.8,1,222.63,498.19,17170.62,Clothing,North,4.6
PROD0036,217,2022-06-01,2,SUP0139,WH008,2.73,0.21,1,134,71,166.95,449.9,0,607.69,203.64,37993.96,Clothing,North,2.6
PROD0052,776,2022-08-04,2,SUP0048,WH036,5.79,0.22,1,76,52,391.7,329.7,1,714.99,470.7,8197.64,Electronics,West,2.0
PROD0997,59,2023-08-28,29,SUP0073,WH007,14.53,0.17,1,216,79,560.46,842.84,0,670.24,86.92,9805.25,Home,North,3.0
PROD0713,161,2022-12-19,5,SUP0180,WH031,8.96,0.3,1,53,71,154.91,777.41,0,367.84,203.34,21849.85,Books,West,4.4
PROD0604,406,2023-12-28,29,SUP0197,WH003,13.74,0.09,0,60,34,190.29,447.58,0,665.23,478.46,27345.15,Electronics,West,4.6
PROD0425,37,2022-01-29,21,SUP0017,WH003,10.48,0.14,0,281,76,632.27,462.93,0,375.83,139.2,6024.74,Clothing,South,3.4
PROD0468,148,2022-11-25,22,SUP0079,WH032,9.6,0.14,0,191,72,688.7,685.05,1,955.42,127.44,4376.99,Books,North,4.6
PROD0885,237,2023-09-03,18,SUP0197,WH038,11.7,0.01,1,126,74,773.61,393.26,1,969.18,380.32,43112.17,Books,West,1.3
PROD0674,676,2023-02-10,14,SUP0198,WH013,11.87,0.2,0,258,39,691.82,127.31,1,240.1,177.89,12289.21,Electronics,West,2.7
PROD0439,153,2023-07-18,7,SUP0078,WH001,4.94,0.2,0,124,84,720.71,492.0,0,213.83,437.02,22189.92,Books,North,4.0
PROD0270,85,2023-05-11,18,SUP0077,WH015,7.98,0.2,1,154,59,470.0,882.68,1,183.23,98.31,25571.68,Electronics,East,3.0
PROD0206,560,2023-10-30,8,SUP0142,WH048,12.07,0.01,1,139,36,508.93,877.95,1,143.98,211.71,3723.18,Electronics,North,3.4
PROD0881,922,2023-09-22,23,SUP0057,WH007,10.24,0.11,0,233,77,502.57,508.36,0,100.82,438.62,40575.59,Books,West,3.8
PROD0221,171,2023-05-24,20,SUP0038,WH025,14.94,0.26,0,154,89,338.27,273.42,1,951.59,251.88,48582.81,Books,West,2.8
PROD0096,564,2022-08-13,22,SUP0060,WH004,1.48,0.06,1,243,22,449.69,687.82,1,649.2,369.57,2610.09,Books,North,2.7
PROD0207,444,2023-10-28,3,SUP0199,WH013,12.89,0.21,0,151,79,251.11,541.03,1,464.27,446.39,48220.37,Home,South,1.6
,64,2023-11-04,24,SUP0157,WH047,4.15,0.25,0,249,90,407.63,733.45,0,651.25,51.47,39845.16,Clothing,West,2.5
PROD0216,920,2023-04-26,1,SUP0179,WH027,12.59,0.1,1,111,78,208.77,249.83,1,204.5,346.6,39819.69,Clothing,West,3.8
PROD0187,496,2023-12-28,26,SUP0182,WH030,12.36,0.13,1,268,72,576.92,601.55,0,537.21,409.37,6873.47,Clothing,East,2.3
PROD0756,924,2023-05-09,17,SUP0179,WH013,12.03,0.01,1,157,30,640.76,250.25,0,872.63,213.75,10102.87,Books,South,1.9
PROD0922,12/05/2023,2022-06-04,9,SUP0193,WH029,9.58,0.07,1,79,69,729.6,582.13,1,368.03,475.79,37163.32,Books,East,3.3
PROD0982,101,2023-06-12,5,SUP0143,WH007,11.65,0.28,1,282,30,258.16,986.14,0,695.34,404.2,18742.06,Home,South,4.5
PROD0762,384,2022-01-07,19,SUP0199,WH047,6.38,0.09,0,120,85,646.39,402.66,0,580.34,406.02,46841.53,Electronics,East,1.8
PROD0339,816,2022-12-11,6,SUP0068,WH026,10.76,0.12,1,157,94,699.28,296.92,0,182.86,193.32,33531.91,Electronics,East,3.5
PROD0074,328,2023-06-24,16,SUP0177,WH035,12.12,0.22,1,296,58,555.31,484.74,0,861.4,61.27,1823.17,Clothing,East,2.7
PROD0674,185,2023-09-25,7,SUP0191,WH013,12.99,0.28,1,294,82,264.07,975.51,1,622.53,303.55,13940.99,Clothing,West,4.9
PROD0834,824,2022-07-10,23,SUP0050,WH025,7.62,0.23,1,240,85,105.48,715.67,1,272.08,294.53,2586.82,Home,West,3.1
PROD0599,235,2023-04-06,24,SUP0005,WH013,3.85,0.05,0,245,35,158.74,735.74,0,186.45,335.03,23492.92,Clothing,East,4.3
PROD0007,190,2023-12-09,5,SUP0086,WH010,6.5,0.04,0,256,55,359.45,845.21,1,846.46,237.79,42927.63,Electronics,North,2.3
PROD0063,831,2022-01-07,29,SUP0004,WH028,11.44,0.29,0,125,22,385.91,624.09,1,553.73,383.5,35172.46,Electronics,South,1.1
PROD0810,232,2023-03-19,9,SUP0097,WH017,8.18,0.19,1,82,29,978.42,855.36,1,900.56,179.98,25971.14,Electronics,East,1.6
PROD0756,504,2023-05-25,6,SUP0027,WH022,9.27,0.15,0,121,21,840.1,471.73,1,103.89,394.25,21243.45,Home,East,3.0
PROD0763,241,2023-08-04,5,SUP0012,WH006,13.22,0.08,1,233,69,556.41,886.93,0,498.3,417.04,19600.94,Home,South,1.8
PROD0869,273,2022-07-12,8,SUP0052,WH018,5.23,0.22,0,218,67,837.63,790.62,0,872.38,160.53,47989.75,Clothing,South,4.8
PROD0921,668,2022-09-07,26,SUP0120,WH028,14.71,0.16,1,191,68,601.02,440.23,0,183.25,358.46,45158.95,Clothing,East,4.3
PROD0783,395,2023-11-08,5,SUP0120,WH035,5.23,0.21,1,253,84,244.59,392.53,1,845.94,256.54,1687.34,Electronics,South,1.9
PROD0737,722,2023-04-28,23,SUP0104,WH005,6.38,0.22,1,154,55,476.32,139.44,0,544.91,455.28,27632.92,Books,East,2.6
PROD0773,973,2023-12-08,21,SUP0036,WH026,14.2,0.12,1,100,46,441.07,248.82,1,536.75,331.98,30869.47,Home,West,3.2
PROD0660,501,2022-06-02,29,SUP0001,WH048,3.51,0.27,0,154,80,161.66,360.25,0,544.77,468.13,29575.49,Electronics,North,4.5
PROD0489,524,2023-04-03,1,SUP0085,WH029,7.24,0.04,1,95,98,855.98,292.66,0,939.71,214.32,31459.27,Home,East,3.0
PROD0260,719,2023-07-04,12,SUP0065,WH030,12.68,0.22,1,110,79,647.85,884.48,0,521.32,440.79,44493.14,Electronics,North,1.9
PROD0997,180,2023-04-13,1,SUP0133,WH046,9.27,0.09,1,90,81,902.62,436.1,0,124.64,304.88,41383.78,Books,East,3.1
PROD0166,196,2023-08-29,23,SUP0113,WH014,4.37,0.15,1,148,86,129.97,645.7,0,469.15,498.75,3544.79,Electronics,North,1.7
PROD0449,368,2022-06-29,26,SUP0110,WH038,10.27,0.12,1,69,49,258.6,414.53,1,431.88,116.5,10908.61,Home,East,3.0
PROD0649,287,2023-06-22,27,SUP0150,WH025,5.25,0.02,0,258,46,459.63,879.94,1,974.41,163.48,8448.61,Electronics,West,4.3
PROD0784,51,2023-10-03,3,SUP0098,WH010,12.41,0.12,0,273,59,666.7,328.37,0,246.75,312.9,12321.79,Clothing,West,1.3
PROD0331,384,2023-05-19,9,SUP0019,WH008,9.07,0.16,0,279,61,378.63,723.16,1,466.68,332.78,44584.55,Home,North,1.4
PROD0643,611,2022-10-20,20,SUP0001,WH048,14.22,0.16,0,76,49,169.73,236.98,1,528.39,143.42,17689.08,Home,West,4.7
PROD0676,208,2023-05-20,8,SUP0154,WH023,10.61,0.22,1,109,62,134.03,990.14,1,630.52,315.15,9710.33,Home,North,3.4
PROD0304,491,2023-10-15,21,SUP0089,WH002,10.97,0.15,1,109,84,988.9,518.68,1,233.75,51.31,1064.49,Home,South,2.6
PROD0401,31,2023-11-14,23,SUP0139,WH030,1.68,0.2,0,76,81,808.62,871.07,0,492.66,280.42,5767.76,Electronics,East,1.6
PROD0625,555,2023-11-18,4,SUP0095,WH006,9.85,0.09,0,253,42,667.23,557.31,0,198.25,272.19,6716.0,Electronics,North,3.7
PROD0265,194,2023-12-28,13,SUP0082,WH041,8.8,0.07,0,282,54,207.87,999.61,1,516.5,204.74,42380.94,Clothing,North,2.0
PROD0445,493,2022-10-13,11,SUP0077,WH020,10.87,0.21,1,146,40,184.49,351.87,0,517.55,205.54,10379.65,Books,North,1.9
PROD0450,98,2023-11-11,15,SUP0146,WH028,2.32,0.27,1,227,82,796.79,698.04,0,906.07,74.81,8139.75,Clothing,West,3.7
PROD0966,593,2023-04-17,20,SUP0165,WH011,6.36,0.09,0,298,37,156.43,429.26,0,659.56,301.38,32428.63,Electronics,East,1.5
PROD0421,141,2022-06-17,10,SUP0043,WH029,10.68,0.09,0,85,88,574.95,850.31,1,485.71,469.72,48316.34,Electronics,North,2.4
PROD0949,699,2022-07-30,29,SUP0082,WH035,4.19,0.18,0,88,32,937.19,391.55,0,491.19,261.42,45813.28,Clothing,East,3.7
PROD0233,771,2022-01-23,3,SUP0058,WH047,9.3,0.29,1,139,88,868.42,807.18,1,296.17,168.22,12921.95,Home,West,3.7
,484,2023-03-09,29,SUP0150,WH046,2.49,0.23,1,240,51,887.15,467.34,1,180.67,331.02,31161.15,Clothing,East,4.2
,63,2022-09-14,24,SUP0152,WH023,11.48,0.12,0,53,81,843.85,751.56,1,511.63,117.38,41918.63,Home,South,1.8
PROD0759,273,2022-11-10,7,SUP0101,WH032,8.04,0.28,0,74,99,597.11,148.52,1,920.58,485.11,22853.57,Clothing,North,4.3
PROD0041,255,2022-02-14,23,SUP0188,WH040,7.67,0.02,1,174,70,759.77,350.41,0,314.39,149.3,29012.86,Clothing,West,1.6
PROD0279,658,2022-10-03,1,SUP0165,WH028,3.58,0.15,0,251,51,710.19,753.85,0,850.89,422.43,28650.52,Books,South,1.7
PROD0432,702,2023-06-28,12,SUP0154,WH005,10.46,0.2,1,59,45,531.68,131.14,0,247.85,217.48,7276.37,Electronics,South,4.8
PROD0140,957,2023-05-06,3,SUP0102,WH035,7.78,0.15,1,216,33,277.66,109.41,1,376.88,61.27,12568.16,Books,South,2.8
PROD0965,336,2023-05-02,23,SUP0078,WH029,9.0,0.03,0,74,70,885.56,822.57,1,939.54,282.98,46124.92,Clothing,North,3.0
PROD0317,388,2023-11-29,12,SUP0182,WH034,4.64,0.12,1,170,61,137.42,154.42,1,528.78,309.81,46606.18,Clothing,North,3.3
PROD0604,699,2022-08-05,15,SUP0109,WH029,3.86,0.15,1,78,59,466.36,982.89,1,434.33,395.83,9507.16,Books,West,4.8
PROD0707,647,2022-11-06,24,SUP0083,WH013,3.57,0.14,1,262,82,931.61,898.92,0,871.35,80.63,6032.26,Books,South,3.6
PROD0194,858,2023-10-08,3,SUP0162,WH034,14.25,0.3,1,218,86,245.52,316.88,1,561.63,309.15,10598.37,Electronics,East,3.9
PROD0777,806,2023-09-15,29,SUP0147,WH026,1.86,0.28,0,130,65,566.66,956.56,0,947.83,197.9,23930.34,Books,South,3.0
PROD0342,165,2022-07-13,20,SUP0193,WH017,9.98,0.03,0,278,93,218.28,929.6,1,144.13,136.64,46016.09,Books,South,2.2
PROD0237,832,2023-12-14,14,SUP0075,WH030,8.57,0.25,1,256,27,149.71,900.01,1,745.74,218.82,4010.57,Home,West,4.9
PROD0547,797,2022-09-29,7,SUP0112,WH050,7.53,0.15,0,147,54,537.87,882.0,1,360.93,267.75,14649.75,Electronics,North,4.9
PROD0424,841,2022-06-01,19,SUP0055,WH006,12.97,0.28,1,288,78,878.01,187.38,1,704.29,345.56,42994.08,Electronics,West,1.2
PROD0149,765,2022-04-16,6,SUP0099,WH029,5.86,0.14,1,141,46,763.85,837.5,1,913.9,116.91,44505.55,Home,South,3.5
PROD0847,903,2022-10-11,12,SUP0177,WH021,7.81,0.01,1,257,38,259.28,806.14,1,475.57,192.65,34081.15,Books,East,4.6
PROD0675,502,2023-02-28,26,SUP0100,WH026,9.04,0.29,1,92,70,925.47,171.77,1,203.34,224.6,27952.23,Books,West,4.6
PROD0888,506,2023-08-07,23,SUP0129,WH050,1.74,0.17,1,151,71,530.63,945.45,1,949.89,447.0,24256.22,Electronics,East,2.9
PROD0756,640,2022-04-22,18,SUP0031,WH007,7.91,0.06,1,128,69,769.1,684.58,1,825.08,288.37,11996.57,Clothing,West,3.4
PROD0832,166,2022-12-11,10,SUP0199,WH030,14.63,0.07,0,199,45,244.83,404.64,0,228.53,371.56,47423.05,Clothing,West,2.4
PROD0792,449,2023-08-25,14,SUP0095,WH008,2.96,0.18,1,247,35,169.0,832.45,1,975.9,423.57,30103.1,Books,West,1.5
PROD0791,422,2022-12-08,1,SUP0125,WH013,5.35,0.25,0,151,70,786.5,932.42,0,605.86,424.49,44996.69,Home,South,4.0
PROD0070,368,2023-03-07,14,SUP0012,WH018,11.96,0.08,0,282,89,385.51,795.1,1,429.35,121.51,2358.43,Home,West,4.0
PROD0179,669,2022-08-25,15,SUP0169,WH027,10.14,0.06,0,284,24,994.74,755.31,0,498.2,146.83,12892.9,Electronics,South,1.6
PROD0760,366,2022-12-24,27,SUP0009,WH003,2.14,0.26,0,170,40,820.33,527.14,1,784.94,270.82,43235.8,Books,North,1.1
PROD0756,695,2023-08-12,4,SUP0162,WH002,4.5,0.25,1,179,84,769.39,102.78,0,808.76,221.54,28043.02,Clothing,West,1.7
PROD0469,423,2023-08-06,8,SUP0062,WH013,13.32,0.02,0,194,35,334.56,567.24,1,836.4,354.84,4885.42,Home,East,1.6
PROD0966,144,2023-10-23,5,SUP0033,WH011,3.68,0.17,1,255,98,870.72,787.55,0,576.61,229.43,37864.52,Electronics,East,1.7
PROD0144,380,2022-06-08,6,SUP0197,WH042,6.25,0.25,1,173,43,191.69,762.8,0,285.57,197.06,11607.69,Home,East,4.9
PROD0154,879,2022-04-14,11,SUP0061,WH043,6.0,0.0,1,271,82,650.61,465.28,1,913.78,445.85,15951.41,Clothing,South,1.7
PROD0461,617,2023-06-06,8,SUP0007,WH049,12.71,0.3,1,213,47,150.07,892.38,1,369.62,351.68,2271.19,Books,North,4.6
PROD0584,157,2023-04-20,10,SUP0023,WH034,11.22,0.17,0,217,27,330.7,987.43,1,114.86,71.46,35950.28,Electronics,West,3.7
PROD0089,60,2023-10-05,28,SUP0046,WH026,7.38,0.09,0,209,56,845.74,533.71,1,909.11,93.4,40526.42,Home,West,4.2
PROD0568,432,2022-01-04,28,SUP0123,WH018,4.61,0.09,1,193,70,804.95,523.23,0,485.16,62.46,30645.08,Clothing,South,4.6
PROD0522,623,2023-06-05,29,SUP0008,WH022,11.09,0.02,1,116,59,713.43,462.22,0,827.71,309.24,7834.09,Clothing,East,2.1
PROD0141,67,2023-09-06,16,SUP0024,WH040,9.87,0.24,1,230,95,681.25,577.32,0,156.7,497.25,6003.78,Home,North,4.4
PROD0923,721,2023-05-05,29,SUP0028,WH035,5.0,0.29,1,296,97,109.28,790.83,1,875.34,424.51,30685.0,Home,North,3.7
PROD0378,256,2022-12-20,23,SUP0173,WH002,6.52,0.09,1,148,25,991.49,427.31,1,542.69,54.65,45586.42,Electronics,West,2.4
PROD0332,722,2022-04-26,25,SUP0135,WH019,14.67,0.07,1,151,53,330.82,991.25,1,316.93,157.4,43089.36,Clothing,South,3.8
PROD0119,192,2022-12-07,10,SUP0172,WH024,1.22,0.23,0,105,82,545.34,580.46,0,962.41,334.11,27163.53,Electronics,South,3.9
PROD0021,31,2023-02-10,22,SUP0198,WH040,13.04,0.12,1,257,55,981.64,752.76,1,404.15,466.51,43312.14,Clothing,West,4.8
PROD0393,12/05/2023,2023-04-30,6,SUP0149,WH049,2.34,0.01,0,175,95,998.89,129.34,1,505.75,77.19,7230.51,Books,South,4.9
PROD0824,444,2023-03-12,4,SUP0149,WH024,1.52,0.12,1,269,97,558.3,193.29,0,626.6,275.99,37247.64,Clothing,North,1.7
PROD0867,845,2022-11-16,5,SUP0138,WH002,11.6,0.18,0,133,51,885.32,968.37,0,993.92,320.07,24228.34,Electronics,South,3.2
PROD0543,222,2023-07-27,5,SUP0140,WH010,13.58,0.13,0,198,81,272.38,164.66,0,806.44,302.72,5966.36,Electronics,South,4.0
PROD0700,745,2023-11-10,9,SUP0162,WH023,7.69,0.01,0,85,95,982.96,245.73,0,855.77,80.34,10698.23,Clothing,East,1.3
PROD0093,556,2022-03-03,6,SUP0116,WH041,5.36,0.02,1,155,22,658.77,539.42,0,587.39,165.89,5295.68,Electronics,North,2.1
