ReturnID,OrderID,ProductID,CustomerID,ReturnDate,OrderDate,ReturnReason,RefundAmount,ProductCategory,Region,IsDefective,QualityScore,ReturnWindowDays,RestockingFee,ReturnApproved,CustomerSatisfaction,SupportInteractionCount,ReturnProcessingTime,Courier,ReturnType
RET008581,12/05/2023,PROD0568,CUST01242,2022-07-15,2023-04-27,Late Delivery,120.05,Clothing,South,1,3.8,23,16.17,1,1.2,7,4,DHL,Partial
RET008582,ORD008582,PROD0293,CUST01140,2023-03-19,2023-03-03,Late Delivery,46.07,Clothing,East,0,4.0,25,41.63,0,4.5,6,13,DHL,Full
RET008583,ORD008583,PROD0487,CUST01543,2023-06-17,2023-01-18,Defective,831.28,Home,South,1,3.6,18,12.71,0,1.4,1,1,Local,Full
RET008584,ORD008584,PROD0148,CUST01428,2022-04-19,2023-08-11,Changed Mind,152.97,Clothing,West,0,2.8,12,6.41,0,3.9,0,9,UPS,Partial
RET008585,ORD008585,PROD0767,CUST02589,2022-10-08,2023-10-20,Defective,184.46,Home,North,0,3.5,21,33.45,1,3.1,5,2,DHL,Full
RET008586,ORD008586,PROD0070,CUST01435,2022-02-12,2022-12-14,Defective,849.5,Books,North,1,2.1,26,47.19,0,3.7,0,10,UPS,Full
RET008587,ORD008587,PROD0159,CUST00094,2023-11-16,2022-07-31,Defective,888.1,Clothing,East,0,4.5,8,13.58,0,1.0,8,12,UPS,Partial
RET008588,ORD008588,PROD0576,CUST02585,2022-12-23,2023-12-13,Changed Mind,725.59,Clothing,South,0,3.7,26,36.41,0,3.5,5,1,UPS,Partial
RET008589,ORD008589,PROD0535,CUST00085,2023-09-26,2023-09-20,Wrong Item,395.59,Home,East,1,3.2,22,45.4,1,2.6,8,11,UPS,Full
RET008590,ORD008590,PROD0816,CUST02465,2023-08-01,2022-10-09,Defective,645.72,Clothing,West,1,3.6,18,14.52,1,2.0,2,8,FedEx,Full
RET008591,12/05/2023,PROD0236,CUST02370,2022-02-24,2022-09-13,Defective,983.81,Clothing,South,0,2.7,24,12.54,0,1.5,1,9,FedEx,Partial
RET008592,ORD008592,PROD0434,CUST02787,2022-09-23,2023-10-04,Defective,541.04,Clothing,East,1,3.4,27,38.08,0,1.1,5,7,Local,Partial
RET008593,ORD008593,PROD0078,CUST02984,2022-11-21,2022-06-01,Changed Mind,108.21,Books,East,1,4.4,16,47.25,1,3.4,8,1,Local,Partial
RET008594,ORD008594,PROD0729,CUST01488,2023-10-15,2023-03-05,Defective,116.16,Books,North,0,1.9,19,43.57,0,3.6,6,6,Local,Full
RET008595,ORD008595,PROD0610,CUST00167,2022-11-06,2023-07-26,Wrong Item,543.02,Books,South,1,4.3,11,43.15,1,4.6,9,12,UPS,Full
RET008596,ORD008596,PROD0181,CUST01569,2023-04-07,2022-07-22,Defective,138.8,Clothing,North,0,3.6,25,4.2,1,4.4,7,14,UPS,Partial
RET008597,ORD008597,PROD0055,CUST02459,2022-03-10,2022-08-30,Changed Mind,664.88,Home,South,1,3.4,13,10.09,0,2.5,3,8,UPS,Full
RET008598,ORD008598,PROD0457,CUST01381,2023-10-29,2022-07-16,Defective,458.74,Home,West,1,2.9,9,44.45,0,2.0,8,10,DHL,Full
RET008599,ORD008599,PROD0626,CUST00590,2022-05-27,2022-12-09,Wrong Item,254.51,Electronics,South,1,3.7,14,6.72,0,4.2,8,5,FedEx,Partial
RET008600,ORD008600,PROD0275,CUST01860,2022-03-25,2022-05-13,Wrong Item,809.2,Electronics,North,0,3.7,16,27.21,1,3.1,8,14,Local,Full
RET008601,ORD008601,PROD0747,CUST00456,2022-12-07,2022-12-05,Changed Mind,249.34,Books,North,1,1.4,8,11.66,1,2.2,2,11,DHL,Partial
RET008602,ORD008602,PROD0192,CUST01574,2022-08-02,2022-03-23,Changed Mind,315.7,Electronics,West,1,2.3,27,28.46,1,1.9,1,1,DHL,Full
RET008603,ORD008603,PROD0205,CUST02846,2023-01-30,2022-01-26,Changed Mind,126.31,Electronics,North,0,4.5,25,15.36,0,3.8,5,14,UPS,Full
RET008604,ORD008604,PROD0895,CUST02663,2023-11-07,2023-11-05,Late Delivery,160.41,Books,North,0,3.0,25,11.82,1,3.7,1,3,FedEx,Partial
,ORD008605,PROD0481,CUST01191,2022-11-02,2022-11-17,Changed Mind,508.49,Books,West,0,2.0,27,15.31,0,3.3,4,11,UPS,Partial
RET008606,12/05/2023,PROD0916,CUST01345,2022-11-20,2022-03-14,Late Delivery,938.63,Books,South,0,3.3,7,3.29,0,4.6,5,5,Local,Full
RET008607,ORD008607,PROD0138,CUST02504,2022-01-18,2023-05-14,Defective,613.23,Books,South,1,3.1,28,24.36,0,3.1,9,10,FedEx,Partial
RET008608,ORD008608,PROD0348,CUST00536,2022-12-25,2023-11-01,Defective,180.83,Home,North,0,4.2,25,15.55,1,4.7,2,4,FedEx,Full
RET008609,ORD008609,PROD0841,CUST00318,2023-08-17,2023-06-11,Changed Mind,254.01,Electronics,South,1,1.8,24,18.1,1,5.0,2,8,FedEx,Full
RET008610,ORD008610,PROD0930,CUST01514,2023-09-13,2022-11-14,Changed Mind,774.68,Clothing,North,0,2.0,16,1.42,1,1.8,0,9,FedEx,Partial
RET008611,ORD008611,PROD0915,CUST01080,2022-12-02,2022-10-31,Wrong Item,911.95,Home,East,1,3.7,12,35.43,1,3.5,6,11,Local,Full
RET008612,ORD008612,PROD0599,CUST02666,2023-02-18,2022-08-28,Late Delivery,659.48,Home,North,0,2.3,23,48.55,1,2.5,9,13,Local,Full
RET008613,ORD008613,PROD0726,CUST00623,2022-12-15,2022-09-26,Late Delivery,872.67,Books,West,1,3.5,27,10.0,1,2.2,3,14,FedEx,Full
RET008614,ORD008614,PROD0930,CUST01108,2023-08-09,2022-12-20,Wrong Item,928.45,Home,West,1,2.7,10,32.97,1,3.3,8,1,Local,Full
RET008615,ORD008615,PROD0838,CUST01869,2023-05-16,2023-01-18,Late Delivery,530.77,Home,North,0,4.5,28,37.41,1,1.8,5,10,Local,Partial
RET008616,ORD008616,PROD0712,CUST02503,2023-06-21,2022-02-13,Late Delivery,776.6,Clothing,East,0,3.5,15,23.88,1,4.4,1,14,UPS,Partial
RET008617,ORD008617,PROD0408,CUST00751,2023-12-03,2023-10-08,Defective,248.96,Home,East,0,3.1,17,34.8,1,4.2,5,3,Local,Full
RET008618,ORD008618,PROD0164,CUST00369,2022-11-13,2022-12-10,Wrong Item,437.57,Clothing,East,0,3.1,27,43.64,1,1.9,3,14,DHL,Full
RET008619,ORD008619,PROD0096,CUST02926,2023-03-12,2023-09-25,Late Delivery,924.59,Clothing,North,0,4.5,10,10.81,1,2.0,6,1,UPS,Full
RET008620,ORD008620,PROD0111,CUST01008,2023-05-14,2023-04-10,Wrong Item,887.98,Home,South,1,3.0,26,23.83,1,1.6,6,10,DHL,Partial
RET008621,ORD008621,PROD0730,CUST01433,2022-09-13,2023-08-16,Late Delivery,760.28,Books,West,0,4.2,19,1.88,0,1.8,3,7,FedEx,Partial
RET008622,ORD008622,PROD0222,CUST00046,2023-01-10,2023-01-27,Late Delivery,755.36,Electronics,West,0,3.3,11,43.46,1,1.6,1,7,UPS,Full
RET008623,ORD008623,PROD0417,CUST00055,2022-09-19,2022-02-03,Defective,728.9,Electronics,East,1,4.2,16,31.12,0,2.1,2,13,UPS,Full
RET008624,ORD008624,PROD0411,CUST02992,2023-03-15,2022-01-24,Defective,14.67,Electronics,North,0,4.4,25,35.61,1,3.5,2,7,DHL,Full
RET008625,ORD008625,PROD0422,CUST00580,2022-04-15,2022-07-06,Changed Mind,682.14,Home,East,0,2.7,7,15.21,1,3.6,7,8,Local,Partial
RET008626,ORD008626,PROD0596,CUST02010,2022-01-12,2022-07-01,Wrong Item,567.43,Clothing,South,1,4.6,11,13.43,0,3.2,8,2,FedEx,Partial
RET008627,ORD008627,PROD0882,CUST02429,2022-04-22,2022-12-25,Defective,727.03,Home,North,0,4.9,7,0.79,0,2.8,4,8,UPS,Full
RET008628,ORD008628,PROD0722,CUST02082,2022-01-10,2023-03-27,Late Delivery,584.5,Electronics,East,1,1.1,9,24.9,1,4.0,4,1,DHL,Partial
RET008629,ORD008629,PROD0184,CUST00178,2023-01-03,2022-06-12,Late Delivery,731.69,Electronics,East,0,4.7,16,37.33,1,2.6,2,3,FedEx,Partial
RET008630,ORD008630,PROD0802,CUST01741,2023-09-25,2022-09-25,Wrong Item,601.78,Electronics,West,0,4.1,9,11.25,0,3.3,2,2,FedEx,Full
RET008631,ORD008631,PROD0755,CUST02275,2022-03-03,2022-11-04,Changed Mind,363.72,Home,South,0,3.1,18,14.97,1,4.2,8,4,Local,Partial
RET008632,ORD008632,PROD0686,CUST00331,2023-11-14,2022-09-27,Defective,270.69,Electronics,North,0,2.4,10,39.33,0,1.6,2,13,Local,Full
RET008633,ORD008633,PROD0286,CUST00364,2023-02-02,2023-09-23,Changed Mind,246.69,Books,East,0,3.6,9,9.24,1,3.6,6,1,FedEx,Partial
RET008634,ORD008634,PROD0464,CUST02954,2023-05-13,2022-02-05,Defective,50.85,Electronics,East,1,4.4,14,16.2,1,1.9,9,2,UPS,Full
RET008635,ORD008635,PROD0106,CUST00442,2022-09-02,2023-01-18,Defective,372.14,Home,East,1,3.5,17,26.0,0,4.9,5,10,FedEx,Partial
RET008636,ORD008636,PROD0915,CUST01331,2022-02-24,2023-06-11,Defective,182.52,Home,East,0,1.6,28,33.41,1,3.5,5,2,FedEx,Full
RET008637,ORD008637,PROD0441,CUST00590,2023-07-02,2022-03-14,Wrong Item,728.46,Clothing,West,1,2.8,10,39.38,0,4.8,4,5,FedEx,Partial
,ORD008638,PROD0444,CUST01167,2022-08-07,2023-08-21,Wrong Item,819.39,Books,North,1,1.6,20,10.37,0,4.3,0,7,DHL,Full
RET008639,ORD008639,PROD0793,CUST01430,2022-12-02,2023-09-01,Wrong Item,630.87,Home,South,0,2.4,17,31.57,1,2.4,8,1,UPS,Partial
RET008640,ORD008640,PROD0063,CUST02196,2022-10-07,2023-05-23,Changed Mind,396.72,Books,South,0,1.7,26,39.03,1,1.5,2,5,Local,Partial
RET008641,ORD008641,PROD0364,CUST02303,2023-01-11,2023-07-31,Late Delivery,411.63,Clothing,West,1,2.2,20,37.22,1,1.8,7,2,Local,Full
RET008642,ORD008642,PROD0567,CUST02028,2022-09-25,2022-09-24,Defective,984.4,Clothing,South,1,1.6,16,39.31,1,4.4,8,8,Local,Full
RET008643,ORD008643,PROD0696,CUST00545,2023-01-28,2022-08-07,Late Delivery,568.08,Books,East,1,2.5,21,18.29,1,2.5,6,12,FedEx,Full
RET008644,ORD008644,PROD1000,CUST00883,2022-08-15,2022-09-18,Defective,465.4,Clothing,West,1,1.0,16,14.52,0,3.8,4,7,FedEx,Partial
RET008645,ORD008645,PROD0049,CUST00405,2022-04-30,2023-12-04,Late Delivery,384.08,Electronics,West,0,2.1,9,38.63,0,4.5,9,11,FedEx,Full
RET008646,ORD008646,PROD0551,CUST02696,2022-12-13,2022-11-23,Defective,871.15,Clothing,East,1,3.9,28,37.87,1,4.3,4,10,DHL,Full
RET008647,ORD008647,PROD0942,CUST02774,2022-02-14,2022-02-20,Late Delivery,751.65,Home,West,1,3.8,7,43.0,0,4.1,5,13,Local,Full
RET008648,ORD008648,PROD0463,CUST00248,2022-07-24,2023-03-25,Defective,851.88,Clothing,North,0,1.6,12,2.76,1,4.1,2,14,DHL,Partial
RET008649,ORD008649,PROD0604,CUST00928,2022-09-09,2022-09-25,Changed Mind,300.53,Electronics,South,0,4.1,16,12.72,1,1.2,8,14,FedEx,Partial
RET008650,ORD008650,PROD0425,CUST02967,2023-10-05,2022-11-29,Defective,78.76,Books,West,1,1.6,23,7.4,0,3.4,2,3,Local,Full
RET008651,12/05/2023,PROD0957,CUST00193,2023-06-22,2023-07-26,Wrong Item,220.05,Books,East,0,4.4,17,5.99,0,1.2,3,12,UPS,Partial
RET008652,ORD008652,PROD0030,CUST02645,2023-09-10,2022-12-14,Wrong Item,563.73,Home,South,0,3.8,8,4.73,1,3.3,0,6,UPS,Partial
RET008653,ORD008653,PROD0741,CUST02024,2023-02-23,2023-10-01,Late Delivery,518.62,Electronics,South,0,2.0,18,30.36,0,2.5,4,13,DHL,Full
RET008654,ORD008654,PROD0740,CUST02445,2023-03-11,2023-07-29,Defective,410.93,Home,South,1,4.6,25,22.6,0,2.5,8,10,DHL,Full
RET008655,ORD008655,PROD0462,CUST02729,2022-11-15,2023-01-11,Wrong Item,258.39,Electronics,North,0,4.1,27,46.85,1,1.2,3,14,Local,Full
RET008656,ORD008656,PROD0623,CUST00027,2023-05-12,2023-12-10,Late Delivery,751.74,Books,East,0,2.7,26,3.95,1,2.8,7,8,Local,Full
RET008657,ORD008657,PROD0313,CUST02716,2022-01-16,2023-08-24,Defective,569.29,Home,North,1,4.2,14,4.24,1,4.4,4,9,DHL,Partial
,ORD008658,PROD0718,CUST01014,2023-08-21,2023-05-17,Changed Mind,113.41,Electronics,West,0,3.7,9,32.54,1,1.4,7,11,Local,Partial
RET008659,ORD008659,PROD0694,CUST02213,2023-01-21,2022-05-02,Changed Mind,827.17,Clothing,West,1,3.8,14,8.49,0,1.1,3,8,DHL,Partial
RET008660,ORD008660,PROD0646,CUST00210,2022-03-20,2022-10-18,Changed Mind,202.41,Clothing,South,0,1.8,26,19.13,1,4.3,7,12,FedEx,Partial
RET008661,ORD008661,PROD0641,CUST00010,2023-09-26,2023-04-28,Late Delivery,763.19,Books,South,1,1.2,20,5.12,0,3.7,6,1,DHL,Partial
RET008662,ORD008662,PROD0422,CUST01255,2023-06-06,2022-01-02,Late Delivery,143.77,Home,East,1,2.3,21,24.64,0,4.6,9,4,DHL,Partial
RET008663,ORD008663,PROD0426,CUST01955,2022-03-18,2023-12-15,Wrong Item,331.29,Books,West,1,3.0,10,13.27,1,1.6,8,8,DHL,Full
RET008664,ORD008664,PROD0442,CUST00539,2022-09-17,2022-02-04,Late Delivery,942.33,Home,South,1,1.4,14,28.58,0,2.5,8,12,UPS,Partial
RET008665,ORD008665,PROD0603,CUST00981,2022-05-15,2022-08-09,Changed Mind,455.86,Electronics,North,0,2.0,12,27.51,1,3.4,1,11,UPS,Partial
RET008666,ORD008666,PROD0556,CUST02242,2023-08-09,2022-07-24,Late Delivery,871.85,Home,East,1,3.8,18,41.38,1,2.9,7,10,DHL,Full
RET008667,ORD008667,PROD0852,CUST02322,2023-03-29,2023-10-26,Wrong Item,952.86,Books,West,0,2.2,17,26.11,0,1.1,9,2,Local,Partial
RET008668,ORD008668,PROD0260,CUST00107,2023-03-04,2022-01-22,Defective,281.03,Books,North,0,3.2,28,22.84,1,3.9,4,8,DHL,Partial
RET008669,ORD008669,PROD0376,CUST02957,2022-01-29,2023-08-27,Wrong Item,721.73,Electronics,North,0,2.1,27,19.98,0,4.5,8,5,FedEx,Full
,ORD008670,PROD0667,CUST01552,2022-02-06,2023-09-18,Wrong Item,554.75,Clothing,North,1,3.2,13,3.98,1,4.9,8,7,UPS,Partial
RET008671,ORD008671,PROD0535,CUST02172,2023-10-18,2023-07-08,Defective,546.48,Home,South,1,4.6,7,24.49,1,1.1,8,13,FedEx,Partial
RET008672,ORD008672,PROD0933,CUST00233,2022-02-12,2022-09-11,Late Delivery,178.48,Clothing,West,0,1.6,16,38.03,0,3.8,8,11,UPS,Full
RET008673,ORD008673,PROD0586,CUST01989,2022-11-12,2022-07-09,Defective,408.38,Electronics,South,1,3.1,8,48.22,1,3.3,8,14,UPS,Partial
RET008674,ORD008674,PROD0359,CUST02728,2023-12-27,2022-06-17,Wrong Item,727.76,Electronics,East,1,4.4,10,2.94,1,4.7,2,5,FedEx,Full
RET008675,ORD008675,PROD0178,CUST02843,2022-07-26,2022-02-20,Changed Mind,919.42,Clothing,South,1,2.4,7,37.27,1,3.3,0,6,Local,Full
RET008676,ORD008676,PROD0060,CUST00300,2023-07-06,2022-04-15,Changed Mind,27.11,Clothing,North,0,1.4,24,15.21,1,3.9,6,10,DHL,Partial
RET008677,ORD008677,PROD0692,CUST01060,2023-11-12,2023-03-25,Late Delivery,107.49,Clothing,West,0,4.6,9,36.86,0,4.7,0,5,DHL,Full
RET008678,ORD008678,PROD0941,CUST00464,2022-01-30,2023-11-04,Late Delivery,264.59,Books,North,1,3.9,9,18.31,0,3.5,9,4,FedEx,Partial
RET008679,ORD008679,PROD0428,CUST02269,2023-03-02,2022-10-19,Wrong Item,37.69,Home,North,1,4.2,21,18.62,1,2.7,5,3,DHL,Full
RET008680,ORD008680,PROD0827,CUST02872,2022-12-12,2023-06-05,Late Delivery,171.59,Electronics,South,1,4.1,24,32.93,0,4.5,9,6,Local,Partial
RET008681,ORD008681,PROD0790,CUST02857,2022-07-19,2023-10-30,Wrong Item,170.04,Books,East,1,2.8,9,33.43,0,2.4,7,6,FedEx,Partial
RET008682,ORD008682,PROD0722,CUST02989,2022-07-24,2023-10-20,Changed Mind,448.86,Books,North,1,2.8,9,35.54,0,2.3,5,8,FedEx,Partial
RET008683,ORD008683,PROD0206,CUST00682,2023-08-20,2022-03-04,Defective,637.14,Books,South,1,2.7,27,49.38,1,4.1,9,5,DHL,Full
RET008684,ORD008684,PROD0631,CUST01124,2022-06-24,2022-07-28,Changed Mind,547.95,Clothing,South,0,3.1,20,46.39,0,2.0,5,6,FedEx,Full
RET008685,ORD008685,PROD0835,CUST00768,2023-11-15,2023-05-09,Defective,632.53,Books,West,0,3.5,28,41.57,1,1.7,1,12,DHL,Full
RET008686,ORD008686,PROD0473,CUST02007,2022-02-01,2023-03-12,Changed Mind,972.82,Home,West,0,4.1,20,15.82,1,2.5,8,3,UPS,Partial
RET008687,ORD008687,PROD0702,CUST02169,2023-03-29,2022-01-16,Wrong Item,706.08,Clothing,East,1,1.7,24,29.87,1,2.1,6,2,Local,Partial
RET008688,ORD008688,PROD0240,CUST02165,2023-01-14,2023-10-29,Defective,878.99,Home,East,1,2.6,12,35.33,0,2.3,9,7,FedEx,Partial
RET008689,ORD008689,PROD0814,CUST01286,2023-12-22,2023-02-28,Changed Mind,175.38,Home,South,0,1.9,19,19.05,1,1.8,2,9,FedEx,Partial
RET008690,ORD008690,PROD0056,CUST01320,2023-05-22,2022-10-18,Changed Mind,975.86,Home,West,0,3.3,25,8.37,1,4.9,9,11,UPS,Partial
RET008691,ORD008691,PROD0975,CUST02096,2023-08-02,2022-05-07,Changed Mind,136.69,Books,South,1,4.1,12,36.52,1,3.0,7,4,FedEx,Partial
RET008692,ORD008692,PROD0253,CUST01701,2023-03-21,2023-08-14,Wrong Item,240.11,Clothing,West,1,1.1,15,45.3,1,4.5,8,9,UPS,Full
RET008693,ORD008693,PROD0659,CUST00923,2022-06-13,2022-07-30,Changed Mind,653.14,Books,South,0,3.2,25,10.85,1,3.5,7,11,UPS,Full
RET008694,ORD008694,PROD0331,CUST01797,2022-09-29,2022-01-07,Defective,559.68,Books,East,1,3.9,7,28.44,0,2.1,3,2,FedEx,Partial
RET008695,ORD008695,PROD0578,CUST01798,2022-03-17,2022-01-02,Late Delivery,996.02,Electronics,South,1,2.3,19,9.95,1,3.0,3,1,Local,Partial
RET008696,ORD008696,PROD0993,CUST02996,2023-06-03,2022-05-21,Changed Mind,522.39,Clothing,North,0,2.4,25,16.81,0,4.8,8,3,UPS,Partial
RET008697,ORD008697,PROD0488,CUST01003,2022-10-29,2022-01-12,Wrong Item,49.28,Electronics,South,0,2.8,23,41.53,0,3.9,5,6,DHL,Partial
RET008698,ORD008698,PROD0312,CUST01816,2023-07-12,2022-07-17,Defective,67.96,Home,South,0,3.9,19,24.33,0,2.9,3,9,UPS,Full
RET008699,ORD008699,PROD0710,CUST00223,2023-06-03,2022-09-06,Defective,721.5,Clothing,South,0,1.5,8,10.62,1,1.2,4,12,Local,Full
RET008700,ORD008700,PROD0154,CUST02107,2023-07-23,2023-04-19,Changed Mind,633.98,Home,North,1,3.0,14,1.99,1,3.1,3,4,UPS,Partial
RET008701,ORD008701,PROD0941,CUST02768,2022-03-06,2023-03-19,Wrong Item,394.83,Books,East,1,4.1,22,44.14,0,4.0,5,1,DHL,Partial
RET008702,ORD008702,PROD0837,CUST00547,2023-05-06,2023-09-19,Wrong Item,826.74,Books,South,1,1.8,15,49.52,0,3.3,8,12,DHL,Full
RET008703,ORD008703,PROD0854,CUST01760,2022-02-06,2022-06-06,Changed Mind,134.62,Home,East,1,1.4,27,0.6,0,3.9,4,2,UPS,Partial
RET008704,ORD008704,PROD0063,CUST02318,2023-11-09,2023-04-07,Changed Mind,809.56,Clothing,North,1,3.1,28,36.63,0,4.4,8,6,FedEx,Full
RET008705,ORD008705,PROD0173,CUST02842,2023-03-08,2022-10-24,Defective,589.38,Home,North,0,2.3,12,11.53,0,3.7,6,5,FedEx,Partial
RET008706,ORD008706,PROD0350,CUST00123,2023-03-19,2023-01-25,Changed Mind,179.71,Books,North,0,1.0,8,44.22,0,4.9,7,4,DHL,Full
RET008707,ORD008707,PROD0181,CUST00259,2022-10-27,2022-08-04,Changed Mind,604.95,Home,South,1,3.4,13,14.93,0,4.8,8,3,FedEx,Partial
RET008708,ORD008708,PROD0072,CUST00393,2022-06-03,2023-10-30,Late Delivery,749.97,Clothing,South,1,1.6,23,31.75,0,2.0,4,14,Local,Partial
RET008709,ORD008709,PROD0768,CUST01375,2022-11-26,2023-10-27,Late Delivery,555.64,Electronics,South,1,1.0,26,33.88,1,4.4,4,4,Local,Partial
RET008710,ORD008710,PROD0977,CUST00983,2023-06-18,2023-09-08,Changed Mind,874.65,Electronics,West,1,3.8,28,27.94,1,4.7,7,6,FedEx,Partial
,ORD008711,PROD0310,CUST02393,2022-03-20,2023-11-15,Wrong Item,981.11,Electronics,North,1,2.8,24,39.67,1,3.7,3,9,UPS,Partial
RET008712,12/05/2023,PROD0926,CUST02053,2022-04-15,2023-02-10,Wrong Item,410.47,Electronics,West,0,2.8,19,1.48,1,1.7,7,13,UPS,Partial
RET008713,ORD008713,PROD0623,CUST00589,2023-01-19,2023-06-11,Wrong Item,165.07,Books,South,1,2.3,17,14.49,0,1.9,7,11,Local,Full
RET008714,ORD008714,PROD0019,CUST02240,2022-03-23,2023-12-07,Defective,233.93,Clothing,West,1,4.2,18,24.83,1,4.8,0,8,Local,Partial
RET008715,ORD008715,PROD0497,CUST01684,2022-07-13,2023-07-14,Changed Mind,22.18,Clothing,North,1,1.9,29,4.85,1,3.9,8,1,UPS,Partial
RET008716,ORD008716,PROD0546,CUST01514,2023-03-21,2022-04-27,Wrong Item,564.5,Home,South,1,4.0,14,36.47,1,1.3,0,3,Local,Full
RET008717,ORD008717,PROD0892,CUST00656,2023-04-21,2022-03-02,Wrong Item,612.86,Books,West,0,4.6,26,19.97,0,2.2,9,13,FedEx,Full
RET008718,ORD008718,PROD0405,CUST00008,2022-04-27,2023-01-26,Late Delivery,830.65,Home,North,1,1.9,21,32.49,1,4.7,3,4,UPS,Partial
RET008719,ORD008719,PROD0673,CUST00903,2022-08-08,2023-12-06,Wrong Item,58.26,Clothing,North,1,4.7,18,30.4,1,2.4,7,9,FedEx,Partial
RET008720,ORD008720,PROD0900,CUST02320,2022-01-25,2022-06-02,Defective,416.78,Books,South,0,3.2,15,18.74,1,4.2,6,7,UPS,Partial
RET008721,ORD008721,PROD0899,CUST00350,2022-03-22,2022-03-17,Defective,384.06,Home,North,1,3.3,17,41.42,1,4.9,3,14,DHL,Partial
RET008722,ORD008722,PROD0876,CUST00367,2022-07-12,2022-02-04,Late Delivery,48.28,Electronics,South,1,4.1,20,4.18,1,3.4,4,5,FedEx,Partial
RET008723,ORD008723,PROD0891,CUST01189,2023-03-30,2022-01-12,Changed Mind,315.83,Books,East,0,2.5,22,21.01,0,2.4,3,12,UPS,Full
RET008724,ORD008724,PROD0558,CUST01558,2022-06-07,2023-08-31,Wrong Item,964.78,Books,North,0,5.0,12,32.63,1,4.9,1,10,FedEx,Partial
RET008725,ORD008725,PROD0221,CUST01924,2022-09-03,2022-08-10,Defective,950.97,Books,West,1,3.4,19,5.93,0,3.1,5,4,UPS,Partial
RET008726,ORD008726,PROD0033,CUST00857,2022-10-12,2023-11-09,Changed Mind,706.78,Home,South,1,4.0,22,43.88,1,1.2,8,8,DHL,Partial
,ORD008727,PROD0228,CUST01435,2022-02-08,2022-10-19,Changed Mind,514.29,Clothing,West,1,2.5,9,42.49,1,1.7,4,13,Local,Partial
RET008728,ORD008728,PROD0740,CUST00774,2023-12-19,2023-07-19,Late Delivery,699.79,Home,West,1,5.0,7,14.68,1,5.0,3,2,FedEx,Full
RET008729,ORD008729,PROD0613,CUST01149,2023-12-24,2023-03-03,Defective,77.24,Clothing,North,1,1.3,16,3.2,1,1.3,8,7,Local,Partial
RET008730,ORD008730,PROD0611,CUST02962,2022-03-14,2023-12-15,Late Delivery,617.19,Home,West,1,2.2,29,23.67,0,3.4,7,12,UPS,Full
RET008731,ORD008731,PROD0210,CUST01950,2023-02-19,2023-02-27,Late Delivery,65.08,Electronics,East,0,3.2,11,27.43,1,2.2,5,6,UPS,Full
RET008732,ORD008732,PROD0884,CUST02000,2023-12-08,2022-07-08,Wrong Item,144.47,Clothing,North,0,2.8,27,28.5,0,3.9,6,3,Local,Partial
RET008733,ORD008733,PROD0964,CUST00712,2023-06-09,2023-12-07,Changed Mind,285.83,Books,North,0,1.7,20,7.27,0,1.4,7,11,UPS,Partial
RET008734,ORD008734,PROD0812,CUST00106,2022-01-16,2023-11-26,Defective,65.94,Home,West,1,5.0,7,26.39,1,2.8,9,12,FedEx,Partial
RET008735,ORD008735,PROD0898,CUST02823,2023-06-01,2023-07-04,Changed Mind,484.03,Clothing,South,1,4.7,24,45.17,0,1.7,0,10,Local,Partial
RET008736,ORD008736,PROD0897,CUST01693,2023-03-31,2023-09-16,Defective,527.07,Clothing,South,0,4.5,10,44.66,1,1.8,3,7,DHL,Full
RET008737,ORD008737,PROD0007,CUST00325,2023-12-23,2022-05-21,Defective,371.28,Electronics,South,0,1.1,20,5.62,0,3.3,8,3,DHL,Partial
RET008738,ORD008738,PROD0163,CUST00159,2022-02-08,2023-05-17,Changed Mind,905.9,Electronics,North,1,2.0,25,47.01,0,1.6,7,12,Local,Partial
RET008739,ORD008739,PROD0064,CUST01987,2023-04-19,2022-04-20,Defective,796.25,Books,East,0,2.1,11,36.06,0,3.8,5,7,UPS,Full
RET008740,ORD008740,PROD0814,CUST00782,2023-06-23,2022-10-16,Late Delivery,515.67,Books,South,1,2.8,9,45.7,1,2.5,3,12,Local,Partial
RET008741,ORD008741,PROD0978,CUST01899,2023-03-25,2023-09-23,Late Delivery,765.88,Books,West,0,3.1,12,37.0,0,2.0,0,2,DHL,Partial
RET008742,ORD008742,PROD0695,CUST02830,2022-09-26,2022-06-18,Late Delivery,618.44,Electronics,South,1,4.7,15,16.49,1,3.7,4,10,UPS,Partial
RET008743,ORD008743,PROD0491,CUST00559,2022-08-06,2023-10-10,Changed Mind,84.77,Electronics,South,0,4.4,21,3.81,0,2.6,8,7,DHL,Full
RET008744,ORD008744,PROD0472,CUST01184,2023-03-21,2022-05-04,Defective,869.32,Books,North,1,4.5,28,14.05,1,2.0,1,14,Local,Full
RET008745,ORD008745,PROD0311,CUST01315,2023-06-09,2022-05-21,Defective,66.11,Books,North,1,1.3,8,43.21,1,2.5,1,11,UPS,Partial
RET008746,ORD008746,PROD0531,CUST00301,2022-12-06,2022-06-25,Changed Mind,523.33,Books,North,0,1.1,9,20.72,0,2.7,7,8,Local,Full
RET008747,ORD008747,PROD0768,CUST02311,2023-04-12,2022-10-21,Wrong Item,952.59,Books,West,1,4.7,24,32.48,0,4.3,2,14,Local,Full
